Lake Water Quality Report - 1950 to 2017


Lake Name,County Name,Waterbody ID(WBIC),Region Code,County Code,Station Name,Station ID,Geo Region,Lake Type
Rose Lake,Langlade,494200,NO,34,,343131,NE,SPRING



Group Seq No, Start Date, Secchi (Feet),Secchi Hit Bottom?,Secchi (Meters),Chlorophyll(ug/l),Total Phosphorus(ug/l),Secchi TSI,Total Phosphorus TSI,Chlorophyll TSI,Lake Level,Staff Gauge,Appearance,Color,Perception
19326522,05/14/2012,,,,,15,,49,,,,,,
19326522,06/25/2012,15,YES,4.6,,,38,,,HIGH,,CLEAR,BLUE,4-Would not swim but boating OK (algae)
19326522,06/26/2012,,,,2.7,13,,48,42,,,,,
8190474,07/04/2012,12.5,NO,3.8,,,41,,,NORMAL,,CLEAR,BLUE,1-Beautiful, could not be nicer
8190474,07/07/2012,11.5,NO,3.5,,,42,,,NORMAL,,CLEAR,BLUE,1-Beautiful, could not be nicer
19326522,07/19/2012,10,YES,3,3.03,13,44,48,43,HIGH,,CLEAR,BLUE,4-Would not swim but boating OK (algae)
8190474,07/28/2012,14,NO,4.3,,,39,,,NORMAL,,CLEAR,BLUE,1-Beautiful, could not be nicer
19326522,08/26/2012,12.5,YES,3.8,4.11,14,41,49,45,HIGH,,CLEAR,BLUE,2-Very minor aesthetic problems
8190474,09/03/2012,17.5,NO,5.3,,,36,,,NORMAL,,CLEAR,BLUE,1-Beautiful, could not be nicer
19326522,05/19/2013,20,YES,6.1,,,34,,,NORMAL,,CLEAR,BLUE,1-Beautiful, could not be nicer
19326522,05/21/2013,,,,,8.75,,45,,,,,,
8190474,05/27/2013,23.5,YES,7.1,,,32,,,NORMAL,,CLEAR,BLUE,1-Beautiful, could not be nicer
19326522,06/13/2013,20,YES,6.1,,,34,,,NORMAL,,CLEAR,BLUE,
19326522,06/15/2013,,,,1.55,14.5,,49,38,,,,,
8190474,07/05/2013,20.5,NO,6.2,,,34,,,NORMAL,,CLEAR,BLUE,1-Beautiful, could not be nicer
19326522,07/21/2013,,,,0.827,7.47,,44,33,,,,,
19326522,08/18/2013,19.5,YES,5.9,0.664,10.1,34,46,32,NORMAL,,CLEAR,BLUE,
8190474,08/31/2013,23.5,YES,7.1,,,32,,,NORMAL,,CLEAR,BLUE,2-Very minor aesthetic problems
19326522,05/15/2014,,YES,,,,,,,NORMAL,,CLEAR,BLUE,
19326522,05/20/2014,,,,,9.82,,46,,,,,,
8190474,05/25/2014,23.25,YES,7.1,,,32,,,HIGH,,CLEAR,BLUE,1-Beautiful, could not be nicer
19326522,06/12/2014,,,,0.822,14.6,,49,33,,,,,
19326522,06/14/2014,20,YES,6.1,,,34,,,NORMAL,,CLEAR,BLUE,
8190474,07/03/2014,23.5,YES,7.1,,,32,,,NORMAL,,CLEAR,BLUE,1-Beautiful, could not be nicer
19326522,07/11/2014,,,,1.97,10.7,,47,40,,,,,
19326522,07/16/2014,23.5,YES,7.1,,,32,,,HIGH,,CLEAR,BLUE,
8190474,07/19/2014,15.5,NO,4.7,,,38,,,NORMAL,,CLEAR,BLUE,1-Beautiful, could not be nicer
8190474,08/02/2014,14.5,NO,4.4,,,39,,,NORMAL,,CLEAR,BLUE,1-Beautiful, could not be nicer
8190474,08/15/2014,18.25,NO,5.5,,,35,,,NORMAL,,CLEAR,BLUE,1-Beautiful, could not be nicer
1,08/17/2014,,,,1.74,12.3,,48,39,,,,,
19326522,08/17/2014,16,YES,4.9,1.74,12.3,37,48,39,HIGH,,MURKY,,
8190474,08/31/2014,12.25,NO,3.7,,,41,,,HIGH,,CLEAR,BLUE,1-Beautiful, could not be nicer
19326522,04/18/2015,,,,,11.9,,47,,,,,,
8190474,05/24/2015,23.5,YES,7.1,,,32,,,NORMAL,,CLEAR,BLUE,1-Beautiful, could not be nicer
19326522,06/12/2015,,,,,21,,52,,,,,,
8190474,06/27/2015,19.25,NO,5.9,,,35,,,NORMAL,,CLEAR,BLUE,1-Beautiful, could not be nicer
8190474,07/04/2015,19.5,NO,5.9,,,34,,,NORMAL,,CLEAR,BLUE,1-Beautiful, could not be nicer
19326522,07/19/2015,,,,1.71,11.8,,47,39,,,,,
8190474,08/09/2015,24,YES,7.3,,,31,,,NORMAL,,CLEAR,BLUE,1-Beautiful, could not be nicer
8190474,08/16/2015,12.75,NO,3.9,,,40,,,NORMAL,,CLEAR,BLUE,1-Beautiful, could not be nicer
19326522,08/16/2015,,,,0.846,12.2,,48,34,,,,,
8190474,09/06/2015,21.75,NO,6.6,,,33,,,NORMAL,,CLEAR,BLUE,1-Beautiful, could not be nicer
8190474,10/11/2015,23.5,YES,7.1,,,32,,,NORMAL,,CLEAR,BLUE,1-Beautiful, could not be nicer
19326522,05/05/2016,,,,,17.9,,50,,,,,,
8190474,05/30/2016,20.25,NO,6.2,,,34,,,NORMAL,,CLEAR,BLUE,1-Beautiful, could not be nicer
8190474,06/12/2016,15.5,NO,4.7,,,38,,,NORMAL,,CLEAR,BLUE,1-Beautiful, could not be nicer
8190474,06/24/2016,15.5,NO,4.7,,,38,,,NORMAL,,CLEAR,BLUE,1-Beautiful, could not be nicer
8190474,07/05/2016,21.5,NO,6.5,,,33,,,NORMAL,,CLEAR,BLUE,1-Beautiful, could not be nicer
8190474,07/09/2016,19,NO,5.8,,,35,,,NORMAL,,CLEAR,BLUE,1-Beautiful, could not be nicer
19326522,07/12/2016,,,,2.12,14,,49,40,,,,,
19326522,08/13/2016,,,,2.32,17.4,,50,41,,,,,
8190474,09/03/2016,19.25,NO,5.9,,,35,,,NORMAL,,CLEAR,BLUE,1-Beautiful, could not be nicer
8190474,05/27/2017,17.5,NO,5.3,,,36,,,NORMAL,,,BLUE,1-Beautiful, could not be nicer
8190474,07/07/2017,21.5,NO,6.5,,,33,,,NORMAL,,CLEAR,BLUE,1-Beautiful, could not be nicer
8190474,07/22/2017,21.5,NO,6.5,,,33,,,NORMAL,,CLEAR,BLUE,1-Beautiful, could not be nicer
8190474,08/05/2017,23.5,NO,7.1,,,32,,,NORMAL,,CLEAR,BLUE,1-Beautiful, could not be nicer
1,08/12/2017,,,,0.906,11.8,,47,34,,,,,



Start Date,Depth,Depth Units,Temperature,Temperature Units,Dissolved Oxygen,Dissolved Oxygen Units
06/28/1993,3,FEET,69,DEGREES F,9,MG/L
06/28/1993,9,FEET,67,DEGREES F,9,MG/L
06/28/1993,12,FEET,66,DEGREES F,9,MG/L
06/28/1993,15,FEET,64,DEGREES F,10,MG/L
06/28/1993,20,FEET,62,DEGREES F,10,MG/L
08/01/1993,3,FEET,72,DEGREES F,9,MG/L
08/01/1993,9,FEET,72,DEGREES F,9,MG/L
08/01/1993,12,FEET,71,DEGREES F,9,MG/L
08/01/1993,15,FEET,69,DEGREES F,8,MG/L
08/01/1993,20,FEET,64,DEGREES F,6,MG/L
09/19/1993,3,FEET,60,DEGREES F,8,MG/L
09/19/1993,9,FEET,60,DEGREES F,8,MG/L
09/19/1993,12,FEET,60,DEGREES F,8,MG/L
09/19/1993,15,FEET,60,DEGREES F,7,MG/L
09/19/1993,21,FEET,60,DEGREES F,6,MG/L
06/28/1994,3,FEET,74,DEGREES F,11,MG/L
06/28/1994,9,FEET,74,DEGREES F,8,MG/L
06/28/1994,12,FEET,73,DEGREES F,9,MG/L
06/28/1994,15,FEET,57,DEGREES F,12,MG/L
06/28/1994,21,FEET,60,DEGREES F,5,MG/L
07/19/1994,3,FEET,76,DEGREES F,10,MG/L
07/19/1994,9,FEET,74,DEGREES F,9,MG/L
07/19/1994,12,FEET,72,DEGREES F,9,MG/L
07/19/1994,15,FEET,70,DEGREES F,9,MG/L
07/19/1994,21,FEET,63,DEGREES F,5,MG/L
08/16/1994,3,FEET,68,DEGREES F,10,MG/L
08/16/1994,6,FEET,68,DEGREES F,10,MG/L
08/16/1994,9,FEET,67,DEGREES F,10,MG/L
08/16/1994,12,FEET,67,DEGREES F,9,MG/L
08/16/1994,15,FEET,66,DEGREES F,8,MG/L
08/16/1994,21,FEET,62,DEGREES F,2,MG/L
09/19/1994,3,FEET,65,DEGREES F,10,MG/L
09/19/1994,6,FEET,65,DEGREES F,10,MG/L
09/19/1994,9,FEET,65,DEGREES F,10,MG/L
09/19/1994,12,FEET,65,DEGREES F,10,MG/L
09/19/1994,15,FEET,64,DEGREES F,10,MG/L
09/19/1994,21,FEET,63,DEGREES F,9,MG/L
10/12/1994,3,FEET,55,DEGREES F,10,MG/L
10/12/1994,6,FEET,55,DEGREES F,10,MG/L
10/12/1994,9,FEET,54,DEGREES F,10,MG/L
10/12/1994,12,FEET,54,DEGREES F,10,MG/L
10/12/1994,15,FEET,54,DEGREES F,9,MG/L
10/12/1994,21,FEET,53,DEGREES F,9,MG/L
11/08/1994,3,FEET,46,DEGREES F,10,MG/L
11/08/1994,6,FEET,47,DEGREES F,10,MG/L
11/08/1994,9,FEET,46,DEGREES F,10,MG/L
11/08/1994,12,FEET,45,DEGREES F,10,MG/L
11/08/1994,15,FEET,45,DEGREES F,9,MG/L
11/08/1994,21,FEET,45,DEGREES F,9,MG/L
06/19/1995,3,FEET,78,DEGREES F,10,MG/L
06/19/1995,6,FEET,75,DEGREES F,10,MG/L
06/19/1995,9,FEET,70,DEGREES F,10,MG/L
06/19/1995,15,FEET,66,DEGREES F,12,MG/L
06/19/1995,18,FEET,58,DEGREES F,3,MG/L
06/19/1995,21,FEET,60,DEGREES F,8,MG/L
07/10/1995,3,FEET,74,DEGREES F,10,MG/L
07/10/1995,6,FEET,74,DEGREES F,10,MG/L
07/10/1995,9,FEET,73,DEGREES F,9,MG/L
07/10/1995,15,FEET,70,DEGREES F,10,MG/L
07/10/1995,18,FEET,65,DEGREES F,10,MG/L
07/10/1995,21,FEET,60,DEGREES F,5,MG/L
08/15/1995,3,FEET,77,DEGREES F,10,MG/L
08/15/1995,6,FEET,77,DEGREES F,8,MG/L
08/15/1995,9,FEET,76,DEGREES F,10,MG/L
08/15/1995,15,FEET,73,DEGREES F,9,MG/L
08/15/1995,18,FEET,69,DEGREES F,5,MG/L
08/15/1995,21,FEET,64,DEGREES F,4,MG/L
09/25/1995,3,FEET,57,DEGREES F,8,MG/L
09/25/1995,6,FEET,57,DEGREES F,8,MG/L
09/25/1995,9,FEET,57,DEGREES F,8,MG/L
09/25/1995,15,FEET,57,DEGREES F,8,MG/L
09/25/1995,18,FEET,56,DEGREES F,8,MG/L
09/25/1995,21,FEET,56,DEGREES F,8,MG/L
10/18/1995,3,FEET,53,DEGREES F,8,MG/L
10/18/1995,6,FEET,53,DEGREES F,9,MG/L
10/18/1995,9,FEET,52,DEGREES F,9,MG/L
10/18/1995,15,FEET,52,DEGREES F,9,MG/L
10/18/1995,18,FEET,52,DEGREES F,8,MG/L
10/18/1995,21,FEET,52,DEGREES F,8,MG/L
07/06/1998,3,FEET,75,DEGREES F,8,MG/L
07/06/1998,6,FEET,75,DEGREES F,8,MG/L
07/06/1998,9,FEET,75,DEGREES F,7,MG/L
07/06/1998,12,FEET,74,DEGREES F,8,MG/L
07/06/1998,15,FEET,69,DEGREES F,8,MG/L
07/06/1998,18,FEET,67,DEGREES F,7,MG/L
07/06/1998,21,FEET,64,DEGREES F,2,MG/L
07/20/1998,3,FEET,79,DEGREES F,8,MG/L
07/20/1998,6,FEET,79,DEGREES F,9,MG/L
07/20/1998,9,FEET,78,DEGREES F,8,MG/L
07/20/1998,12,FEET,76,DEGREES F,8,MG/L
07/20/1998,15,FEET,74,DEGREES F,7,MG/L
07/20/1998,18,FEET,71,DEGREES F,6,MG/L
07/20/1998,21,FEET,65,DEGREES F,2,MG/L
08/18/1998,3,FEET,73,DEGREES F,8,MG/L
08/18/1998,6,FEET,73,DEGREES F,8,MG/L
08/18/1998,9,FEET,73,DEGREES F,8,MG/L
08/18/1998,12,FEET,73,DEGREES F,8,MG/L
08/18/1998,15,FEET,72,DEGREES F,8,MG/L
08/18/1998,18,FEET,71,DEGREES F,6,MG/L
08/18/1998,21,FEET,68,DEGREES F,2,MG/L
09/21/1998,3,FEET,68,DEGREES F,8,MG/L
09/21/1998,6,FEET,68,DEGREES F,8,MG/L
09/21/1998,9,FEET,68,DEGREES F,8,MG/L
09/21/1998,12,FEET,68,DEGREES F,8,MG/L
09/21/1998,15,FEET,68,DEGREES F,7,MG/L
09/21/1998,18,FEET,68,DEGREES F,7,MG/L
09/21/1998,21,FEET,65,DEGREES F,3,MG/L
10/26/1998,3,FEET,50,DEGREES F,9,MG/L
10/26/1998,6,FEET,50,DEGREES F,9,MG/L
10/26/1998,9,FEET,50,DEGREES F,9,MG/L
10/26/1998,12,FEET,50,DEGREES F,9,MG/L
10/26/1998,15,FEET,50,DEGREES F,9,MG/L
10/26/1998,18,FEET,49,DEGREES F,9,MG/L
10/26/1998,21,FEET,49,DEGREES F,8,MG/L
05/26/1999,3,FEET,58,DEGREES F,11,MG/L
05/26/1999,6,FEET,58,DEGREES F,11,MG/L
05/26/1999,9,FEET,56,DEGREES F,10,MG/L
05/26/1999,12,FEET,56,DEGREES F,10,MG/L
05/26/1999,15,FEET,54,DEGREES F,12,MG/L
05/26/1999,18,FEET,54,DEGREES F,12,MG/L
05/26/1999,21,FEET,52,DEGREES F,11,MG/L
06/16/1999,3,FEET,68,DEGREES F,11,MG/L
06/16/1999,6,FEET,68,DEGREES F,10,MG/L
06/16/1999,9,FEET,68,DEGREES F,11,MG/L
06/16/1999,12,FEET,66,DEGREES F,12,MG/L
06/16/1999,15,FEET,62,DEGREES F,16,MG/L
06/16/1999,18,FEET,59,DEGREES F,15,MG/L
06/16/1999,21,FEET,55,DEGREES F,10,MG/L
07/27/1999,3,FEET,80,DEGREES F,9,MG/L
07/27/1999,6,FEET,80,DEGREES F,9,MG/L
07/27/1999,9,FEET,79,DEGREES F,9,MG/L
07/27/1999,12,FEET,75,DEGREES F,9,MG/L
07/27/1999,15,FEET,71,DEGREES F,10,MG/L
07/27/1999,18,FEET,65,DEGREES F,7,MG/L
07/27/1999,21,FEET,62,DEGREES F,2,MG/L
08/09/1999,3,FEET,74,DEGREES F,8,MG/L
08/09/1999,6,FEET,74,DEGREES F,8,MG/L
08/09/1999,9,FEET,74,DEGREES F,8,MG/L
08/09/1999,12,FEET,73,DEGREES F,8,MG/L
08/09/1999,15,FEET,72,DEGREES F,7,MG/L
08/09/1999,18,FEET,68,DEGREES F,5,MG/L
08/09/1999,21,FEET,64,DEGREES F,1,MG/L
10/11/1999,3,FEET,53,DEGREES F,10,MG/L
10/11/1999,6,FEET,53,DEGREES F,10,MG/L
10/11/1999,9,FEET,52,DEGREES F,10,MG/L
10/11/1999,12,FEET,52,DEGREES F,9,MG/L
10/11/1999,15,FEET,52,DEGREES F,9,MG/L
10/11/1999,18,FEET,52,DEGREES F,9,MG/L
10/11/1999,21,FEET,52,DEGREES F,9,MG/L
05/08/2000,3,FEET,68,DEGREES F,,
05/08/2000,6,FEET,68,DEGREES F,,
05/08/2000,9,FEET,64,DEGREES F,,
05/08/2000,12,FEET,56,DEGREES F,,
05/08/2000,15,FEET,52,DEGREES F,,
05/08/2000,18,FEET,50,DEGREES F,,
05/08/2000,21,FEET,48,DEGREES F,,
06/19/2000,3,FEET,68,DEGREES F,9,MG/L
06/19/2000,6,FEET,68,DEGREES F,10,MG/L
06/19/2000,9,FEET,67,DEGREES F,9,MG/L
06/19/2000,12,FEET,67,DEGREES F,10,MG/L
06/19/2000,15,FEET,64,DEGREES F,12,MG/L
06/19/2000,18,FEET,61,DEGREES F,15,MG/L
06/19/2000,21,FEET,55,DEGREES F,6,MG/L
07/24/2000,3,FEET,73,DEGREES F,10,MG/L
07/24/2000,6,FEET,72,DEGREES F,7,MG/L
07/24/2000,9,FEET,71,DEGREES F,7,MG/L
07/24/2000,12,FEET,70,DEGREES F,8,MG/L
07/24/2000,15,FEET,68,DEGREES F,8,MG/L
07/24/2000,18,FEET,64,DEGREES F,3,MG/L
07/24/2000,21,FEET,59,DEGREES F,0,MG/L
08/28/2000,3,FEET,72,DEGREES F,8,MG/L
08/28/2000,6,FEET,72,DEGREES F,8,MG/L
08/28/2000,9,FEET,72,DEGREES F,8,MG/L
08/28/2000,12,FEET,72,DEGREES F,7,MG/L
08/28/2000,15,FEET,71,DEGREES F,6,MG/L
08/28/2000,18,FEET,69,DEGREES F,2,MG/L
08/28/2000,21,FEET,65,DEGREES F,0,MG/L
10/16/2000,3,FEET,52,DEGREES F,9,MG/L
10/16/2000,6,FEET,52,DEGREES F,9,MG/L
10/16/2000,9,FEET,52,DEGREES F,9,MG/L
10/16/2000,12,FEET,52,DEGREES F,9,MG/L
10/16/2000,15,FEET,50,DEGREES F,8,MG/L
10/16/2000,18,FEET,50,DEGREES F,8,MG/L
10/16/2000,21,FEET,50,DEGREES F,7,MG/L
05/22/2001,3,FEET,64,DEGREES F,9,MG/L
05/22/2001,6,FEET,64,DEGREES F,10,MG/L
05/22/2001,9,FEET,64,DEGREES F,10,MG/L
05/22/2001,12,FEET,62,DEGREES F,11,MG/L
05/22/2001,15,FEET,59,DEGREES F,10,MG/L
05/22/2001,18,FEET,54,DEGREES F,11,MG/L
05/22/2001,21,FEET,52,DEGREES F,8,MG/L
06/05/2001,3,FEET,59,DEGREES F,10,MG/L
06/05/2001,6,FEET,59,DEGREES F,10,MG/L
06/05/2001,9,FEET,59,DEGREES F,10,MG/L
06/05/2001,12,FEET,59,DEGREES F,10,MG/L
06/05/2001,15,FEET,59,DEGREES F,10,MG/L
06/05/2001,18,FEET,57,DEGREES F,10,MG/L
06/05/2001,21,FEET,54,DEGREES F,6,MG/L
07/02/2001,3,FEET,74,DEGREES F,9,MG/L
07/02/2001,6,FEET,74,DEGREES F,9,MG/L
07/02/2001,9,FEET,73,DEGREES F,12,MG/L
07/02/2001,12,FEET,70,DEGREES F,14,MG/L
07/02/2001,15,FEET,64,DEGREES F,15,MG/L
07/02/2001,18,FEET,60,DEGREES F,11,MG/L
07/02/2001,21,FEET,58,DEGREES F,5,MG/L
08/06/2001,3,FEET,80,DEGREES F,8,MG/L
08/06/2001,6,FEET,80,DEGREES F,8,MG/L
08/06/2001,9,FEET,77,DEGREES F,8,MG/L
08/06/2001,12,FEET,74,DEGREES F,7,MG/L
08/06/2001,15,FEET,70,DEGREES F,6,MG/L
08/06/2001,18,FEET,67,DEGREES F,5,MG/L
08/06/2001,21,FEET,63,DEGREES F,1,MG/L
10/02/2001,3,FEET,60,DEGREES F,9,MG/L
10/02/2001,6,FEET,60,DEGREES F,9,MG/L
10/02/2001,9,FEET,59,DEGREES F,9,MG/L
10/02/2001,12,FEET,58,DEGREES F,9,MG/L
10/02/2001,15,FEET,58,DEGREES F,8,MG/L
10/02/2001,18,FEET,58,DEGREES F,8,MG/L
10/02/2001,21,FEET,58,DEGREES F,8,MG/L
05/13/2002,3,FEET,50,DEGREES F,12,MG/L
05/13/2002,6,FEET,50,DEGREES F,11,MG/L
05/13/2002,9,FEET,50,DEGREES F,11,MG/L
05/13/2002,12,FEET,50,DEGREES F,11,MG/L
05/13/2002,15,FEET,50,DEGREES F,11,MG/L
05/13/2002,18,FEET,50,DEGREES F,10,MG/L
05/13/2002,21,FEET,50,DEGREES F,10,MG/L
06/10/2002,3,FEET,70,DEGREES F,10,MG/L
06/10/2002,6,FEET,69,DEGREES F,10,MG/L
06/10/2002,9,FEET,66,DEGREES F,10,MG/L
06/10/2002,12,FEET,62,DEGREES F,11,MG/L
06/10/2002,15,FEET,58,DEGREES F,11,MG/L
06/10/2002,18,FEET,56,DEGREES F,10,MG/L
06/10/2002,21,FEET,55,DEGREES F,7,MG/L
07/08/2002,3,FEET,80,DEGREES F,8,MG/L
07/08/2002,6,FEET,80,DEGREES F,7,MG/L
07/08/2002,9,FEET,78,DEGREES F,8,MG/L
07/08/2002,12,FEET,72,DEGREES F,12,MG/L
07/08/2002,15,FEET,66,DEGREES F,10,MG/L
07/08/2002,18,FEET,62,DEGREES F,7,MG/L
07/08/2002,21,FEET,59,DEGREES F,3,MG/L
08/05/2002,3,FEET,78,DEGREES F,8,MG/L
08/05/2002,6,FEET,78,DEGREES F,8,MG/L
08/05/2002,9,FEET,76,DEGREES F,8,MG/L
08/05/2002,12,FEET,75,DEGREES F,7,MG/L
08/05/2002,15,FEET,72,DEGREES F,7,MG/L
08/05/2002,18,FEET,66,DEGREES F,4,MG/L
08/05/2002,21,FEET,62,DEGREES F,0,MG/L
10/01/2002,3,FEET,60,DEGREES F,8,MG/L
10/01/2002,6,FEET,60,DEGREES F,8,MG/L
10/01/2002,9,FEET,60,DEGREES F,8,MG/L
10/01/2002,12,FEET,60,DEGREES F,8,MG/L
10/01/2002,15,FEET,60,DEGREES F,8,MG/L
10/01/2002,18,FEET,60,DEGREES F,7,MG/L
10/01/2002,21,FEET,60,DEGREES F,7,MG/L
05/20/2003,3,FEET,60,DEGREES F,9.6,MG/L
05/20/2003,6,FEET,60,DEGREES F,9.6,MG/L
05/20/2003,9,FEET,60,DEGREES F,9.2,MG/L
05/20/2003,12,FEET,57,DEGREES F,10.8,MG/L
05/20/2003,15,FEET,54,DEGREES F,10.4,MG/L
05/20/2003,18,FEET,51,DEGREES F,11.4,MG/L
05/20/2003,21,FEET,49,DEGREES F,9.4,MG/L
06/03/2003,3,FEET,65,DEGREES F,9.6,MG/L
06/03/2003,6,FEET,64,DEGREES F,9.6,MG/L
06/03/2003,9,FEET,64,DEGREES F,9,MG/L
06/03/2003,12,FEET,63,DEGREES F,8.8,MG/L
06/03/2003,15,FEET,61,DEGREES F,9.6,MG/L
06/03/2003,18,FEET,58,DEGREES F,10.8,MG/L
06/03/2003,21,FEET,54,DEGREES F,9.2,MG/L
07/21/2003,3,FEET,75,DEGREES F,8.2,MG/L
07/21/2003,6,FEET,74,DEGREES F,8.6,MG/L
07/21/2003,9,FEET,74,DEGREES F,8,MG/L
07/21/2003,12,FEET,72,DEGREES F,8.2,MG/L
07/21/2003,15,FEET,69,DEGREES F,8.8,MG/L
07/21/2003,18,FEET,64,DEGREES F,6.2,MG/L
07/21/2003,21,FEET,60,DEGREES F,2.4,MG/L
08/04/2003,3,FEET,73,DEGREES F,8.2,MG/L
08/04/2003,6,FEET,73,DEGREES F,7.6,MG/L
08/04/2003,9,FEET,73,DEGREES F,7,MG/L
08/04/2003,12,FEET,73,DEGREES F,6.8,MG/L
08/04/2003,15,FEET,69,DEGREES F,6,MG/L
08/04/2003,18,FEET,66,DEGREES F,4,MG/L
08/04/2003,21,FEET,63,DEGREES F,1.2,MG/L
10/06/2003,3,FEET,50,DEGREES F,8.8,MG/L
10/06/2003,6,FEET,50,DEGREES F,8.6,MG/L
10/06/2003,9,FEET,50,DEGREES F,8.6,MG/L
10/06/2003,12,FEET,50,DEGREES F,8.7,MG/L
10/06/2003,15,FEET,50,DEGREES F,8.5,MG/L
10/06/2003,18,FEET,50,DEGREES F,8.2,MG/L
10/06/2003,21,FEET,50,DEGREES F,7.3,MG/L
05/03/2004,3,FEET,52,DEGREES F,,
05/03/2004,6,FEET,52,DEGREES F,,
05/03/2004,9,FEET,51,DEGREES F,,
05/03/2004,12,FEET,50,DEGREES F,,
05/03/2004,15,FEET,49,DEGREES F,,
05/03/2004,18,FEET,48,DEGREES F,,
05/03/2004,21,FEET,48,DEGREES F,,
05/18/2004,0,FEET,17.2,DEGREES C,9.8,MG/L
05/18/2004,3,FEET,16.9,DEGREES C,9.8,MG/L
05/18/2004,6,FEET,16.2,DEGREES C,9.8,MG/L
05/18/2004,9,FEET,15.9,DEGREES C,9.8,MG/L
05/18/2004,12,FEET,13.9,DEGREES C,9.9,MG/L
05/18/2004,15,FEET,13.2,DEGREES C,10,MG/L
05/18/2004,18,FEET,12.9,DEGREES C,9.8,MG/L
05/18/2004,21,FEET,11.1,DEGREES C,8.7,MG/L
05/18/2004,24,FEET,11,DEGREES C,3.6,MG/L
06/07/2004,3,FEET,66.5,DEGREES F,9.4,MG/L
06/07/2004,6,FEET,65.8,DEGREES F,9.6,MG/L
06/07/2004,9,FEET,63.8,DEGREES F,9,MG/L
06/07/2004,12,FEET,61.8,DEGREES F,9,MG/L
06/07/2004,15,FEET,60.2,DEGREES F,8,MG/L
06/07/2004,18,FEET,59.1,DEGREES F,8,MG/L
06/07/2004,21,FEET,58.2,DEGREES F,7.6,MG/L
07/19/2004,3,FEET,72.7,DEGREES F,8.2,MG/L
07/19/2004,6,FEET,73.4,DEGREES F,8,MG/L
07/19/2004,9,FEET,72.3,DEGREES F,7.6,MG/L
07/19/2004,12,FEET,69.9,DEGREES F,7.6,MG/L
07/19/2004,15,FEET,68.3,DEGREES F,7,MG/L
07/19/2004,18,FEET,67.2,DEGREES F,6.4,MG/L
07/19/2004,21,FEET,66,DEGREES F,4,MG/L
08/15/2004,3,FEET,69.4,DEGREES F,7.6,MG/L
08/15/2004,6,FEET,68.4,DEGREES F,6.3,MG/L
08/15/2004,9,FEET,67.8,DEGREES F,6.4,MG/L
08/15/2004,12,FEET,67.4,DEGREES F,7.6,MG/L
08/15/2004,15,FEET,66.7,DEGREES F,7.2,MG/L
08/15/2004,18,FEET,66.5,DEGREES F,7,MG/L
08/15/2004,21,FEET,66.2,DEGREES F,6,MG/L
08/18/2004,0,FEET,20.8,DEGREES C,8.8,MG/L
08/18/2004,3,FEET,20.6,DEGREES C,8.8,MG/L
08/18/2004,6,FEET,20.5,DEGREES C,8.9,MG/L
08/18/2004,9,FEET,20.4,DEGREES C,8.9,MG/L
08/18/2004,12,FEET,20.2,DEGREES C,8.8,MG/L
08/18/2004,15,FEET,20,DEGREES C,8.1,MG/L
08/18/2004,18,FEET,19.9,DEGREES C,7.4,MG/L
08/18/2004,21,FEET,19.1,DEGREES C,2.6,MG/L
08/18/2004,24,FEET,18.8,DEGREES C,.2,MG/L
10/20/2004,3,FEET,48.5,DEGREES F,8,MG/L
10/20/2004,6,FEET,48.2,DEGREES F,8,MG/L
10/20/2004,9,FEET,48.2,DEGREES F,8,MG/L
10/20/2004,12,FEET,48.2,DEGREES F,7.8,MG/L
10/20/2004,15,FEET,48.2,DEGREES F,8,MG/L
10/20/2004,18,FEET,48.2,DEGREES F,8,MG/L
10/20/2004,21,FEET,48,DEGREES F,8,MG/L
05/30/2005,3,FEET,62.4,DEGREES F,13.8,MG/L
05/30/2005,6,FEET,61.8,DEGREES F,11.2,MG/L
05/30/2005,9,FEET,61.5,DEGREES F,13,MG/L
05/30/2005,12,FEET,59.3,DEGREES F,9,MG/L
05/30/2005,15,FEET,57,DEGREES F,8.6,MG/L
05/30/2005,18,FEET,55.9,DEGREES F,8.4,MG/L
05/30/2005,21,FEET,54.8,DEGREES F,7.6,MG/L
06/21/2005,3,FEET,75,DEGREES F,8.8,MG/L
06/21/2005,6,FEET,74.3,DEGREES F,8.2,MG/L
06/21/2005,9,FEET,73.4,DEGREES F,8,MG/L
06/21/2005,12,FEET,69.9,DEGREES F,8.2,MG/L
06/21/2005,15,FEET,65.4,DEGREES F,12,MG/L
06/21/2005,18,FEET,63.5,DEGREES F,10.2,MG/L
06/21/2005,21,FEET,62.5,DEGREES F,12.4,MG/L
07/05/2005,3,FEET,74.8,DEGREES F,9,MG/L
07/05/2005,6,FEET,74.6,DEGREES F,8.4,MG/L
07/05/2005,9,FEET,74.1,DEGREES F,8.4,MG/L
07/05/2005,12,FEET,73.4,DEGREES F,8,MG/L
07/05/2005,15,FEET,69.8,DEGREES F,8.8,MG/L
07/05/2005,18,FEET,66.7,DEGREES F,8.2,MG/L
07/05/2005,21,FEET,64.5,DEGREES F,8.2,MG/L
08/22/2005,3,FEET,72.6,DEGREES F,8.8,MG/L
08/22/2005,6,FEET,72.3,DEGREES F,7.2,MG/L
08/22/2005,9,FEET,72.1,DEGREES F,9.2,MG/L
08/22/2005,12,FEET,71.9,DEGREES F,7.4,MG/L
