Lake Water Quality Report - 1950 to 2017


Lake Name,County Name,Waterbody ID(WBIC),Region Code,County Code,Station Name,Station ID,Geo Region,Lake Type
Spider Lake,Sawyer,2435700,NO,58,,583171,CE,SEEPAGE



Group Seq No, Start Date, Secchi (Feet),Secchi Hit Bottom?,Secchi (Meters),Chlorophyll(ug/l),Total Phosphorus(ug/l),Secchi TSI,Total Phosphorus TSI,Chlorophyll TSI,Lake Level,Staff Gauge,Appearance,Color,Perception
10/03/2008,20,FEET,58,DEGREES F,,
10/03/2008,25,FEET,57,DEGREES F,,
10/03/2008,30,FEET,57,DEGREES F,,
10/08/2008,5,FEET,57,DEGREES F,,
10/08/2008,10,FEET,56,DEGREES F,,
10/08/2008,15,FEET,56,DEGREES F,,
10/08/2008,20,FEET,56,DEGREES F,,
10/08/2008,25,FEET,56,DEGREES F,,
08/04/2009,5,FEET,70.5,DEGREES F,,
08/04/2009,10,FEET,69,DEGREES F,,
08/04/2009,15,FEET,68.3,DEGREES F,,
08/04/2009,20,FEET,67.6,DEGREES F,,
08/04/2009,25,FEET,67.2,DEGREES F,,
08/27/2009,5,FEET,69.8,DEGREES F,,
08/27/2009,10,FEET,69.6,DEGREES F,,
08/27/2009,15,FEET,69.6,DEGREES F,,
08/27/2009,20,FEET,69.6,DEGREES F,,
08/27/2009,25,FEET,65.6,DEGREES F,,
08/27/2009,30,FEET,63.3,DEGREES F,,
09/01/2009,5,FEET,67.4,DEGREES F,,
09/01/2009,10,FEET,66.9,DEGREES F,,
09/01/2009,15,FEET,66.2,DEGREES F,,
09/01/2009,20,FEET,65.8,DEGREES F,,
09/01/2009,25,FEET,65.6,DEGREES F,,
09/01/2009,30,FEET,63,DEGREES F,,
09/15/2009,5,FEET,72.6,DEGREES F,,
09/15/2009,10,FEET,71.6,DEGREES F,,
09/15/2009,15,FEET,69.6,DEGREES F,,
09/15/2009,20,FEET,67.8,DEGREES F,,
09/15/2009,25,FEET,65.6,DEGREES F,,
09/15/2009,30,FEET,62.6,DEGREES F,,
09/30/2009,5,FEET,60.8,DEGREES F,,
09/30/2009,10,FEET,60.6,DEGREES F,,
09/30/2009,15,FEET,60.2,DEGREES F,,
09/30/2009,20,FEET,60,DEGREES F,,
09/30/2009,25,FEET,59.9,DEGREES F,,
09/30/2009,30,FEET,59.7,DEGREES F,,
10/17/2009,5,FEET,45.1,DEGREES F,,
10/17/2009,10,FEET,44.9,DEGREES F,,
10/17/2009,15,FEET,44.7,DEGREES F,,
10/17/2009,20,FEET,44.7,DEGREES F,,
10/17/2009,25,FEET,44.7,DEGREES F,,
10/17/2009,30,FEET,44.7,DEGREES F,,
08/19/2010,5,FEET,74,DEGREES F,,
08/19/2010,10,FEET,72.6,DEGREES F,,
08/19/2010,15,FEET,71.9,DEGREES F,,
08/19/2010,20,FEET,71.6,DEGREES F,,
08/19/2010,25,FEET,71.4,DEGREES F,,
08/19/2010,30,FEET,69.8,DEGREES F,,
06/09/2011,5,FEET,75,DEGREES F,,
06/09/2011,10,FEET,74.4,DEGREES F,,
06/09/2011,15,FEET,66,DEGREES F,,
06/09/2011,20,FEET,64.7,DEGREES F,,
06/09/2011,25,FEET,62.7,DEGREES F,,
06/09/2011,30,FEET,63.3,DEGREES F,,
06/20/2011,5,FEET,67.8,DEGREES F,,
06/20/2011,10,FEET,67.6,DEGREES F,,
06/20/2011,15,FEET,66.5,DEGREES F,,
06/20/2011,20,FEET,65.6,DEGREES F,,
06/20/2011,25,FEET,62.9,DEGREES F,,
06/20/2011,30,FEET,60.6,DEGREES F,,
07/04/2011,5,FEET,78.2,DEGREES F,,
07/04/2011,10,FEET,78,DEGREES F,,
07/04/2011,15,FEET,73.2,DEGREES F,,
07/04/2011,20,FEET,67.2,DEGREES F,,
07/04/2011,25,FEET,63.6,DEGREES F,,
07/04/2011,26.5,FEET,62.9,DEGREES F,,
07/21/2011,5,FEET,78.4,DEGREES F,,
07/21/2011,10,FEET,78.4,DEGREES F,,
07/21/2011,15,FEET,74.4,DEGREES F,,
07/21/2011,20,FEET,68.3,DEGREES F,,
07/21/2011,25,FEET,62,DEGREES F,,
07/21/2011,30,FEET,60.2,DEGREES F,,
08/08/2011,5,FEET,77.5,DEGREES F,,
08/08/2011,10,FEET,77.3,DEGREES F,,
08/08/2011,15,FEET,77.3,DEGREES F,,
08/08/2011,20,FEET,75.5,DEGREES F,,
08/08/2011,25,FEET,66.9,DEGREES F,,
08/08/2011,30,FEET,61.5,DEGREES F,,
08/25/2011,5,FEET,72.6,DEGREES F,,
08/25/2011,10,FEET,72.6,DEGREES F,,
08/25/2011,15,FEET,72.6,DEGREES F,,
08/25/2011,20,FEET,72.6,DEGREES F,,
08/25/2011,25,FEET,63.3,DEGREES F,,
08/25/2011,30,FEET,59,DEGREES F,,
09/08/2011,5,FEET,69.6,DEGREES F,,
09/08/2011,10,FEET,69.2,DEGREES F,,
09/08/2011,15,FEET,69,DEGREES F,,
09/08/2011,20,FEET,68.3,DEGREES F,,
09/08/2011,25,FEET,65.4,DEGREES F,,
09/08/2011,30,FEET,59,DEGREES F,,
10/03/2011,5,FEET,58.8,DEGREES F,,
10/03/2011,10,FEET,57.3,DEGREES F,,
10/03/2011,15,FEET,56.6,DEGREES F,,
10/03/2011,20,FEET,56.4,DEGREES F,,
10/03/2011,25,FEET,56.1,DEGREES F,,
10/03/2011,30,FEET,56.4,DEGREES F,,
05/04/2012,5,FEET,55.4,DEGREES F,,
05/04/2012,10,FEET,55.5,DEGREES F,,
05/04/2012,15,FEET,53.9,DEGREES F,,
05/04/2012,20,FEET,53.4,DEGREES F,,
05/04/2012,25,FEET,53,DEGREES F,,
05/04/2012,30,FEET,51.9,DEGREES F,,
05/31/2012,5,FEET,64.2,DEGREES F,,
05/31/2012,10,FEET,63.8,DEGREES F,,
05/31/2012,15,FEET,63.5,DEGREES F,,
05/31/2012,20,FEET,62.9,DEGREES F,,
05/31/2012,25,FEET,60.8,DEGREES F,,
06/11/2012,5,FEET,73.4,DEGREES F,,
06/11/2012,10,FEET,73.4,DEGREES F,,
06/11/2012,15,FEET,72.8,DEGREES F,,
06/11/2012,20,FEET,65.4,DEGREES F,,
06/11/2012,25,FEET,62.4,DEGREES F,,
06/30/2012,5,FEET,77.3,DEGREES F,,
06/30/2012,10,FEET,76.4,DEGREES F,,
06/30/2012,15,FEET,74.1,DEGREES F,,
06/30/2012,20,FEET,70.1,DEGREES F,,
06/30/2012,25,FEET,67.4,DEGREES F,,
06/30/2012,30,FEET,60.8,DEGREES F,,
07/14/2012,5,FEET,80.4,DEGREES F,,
07/14/2012,10,FEET,79.5,DEGREES F,,
07/14/2012,15,FEET,79.1,DEGREES F,,
07/14/2012,20,FEET,70.5,DEGREES F,,
07/14/2012,25,FEET,62.9,DEGREES F,,
07/14/2012,30,FEET,60,DEGREES F,,
07/29/2012,5,FEET,80,DEGREES F,,
07/29/2012,10,FEET,79.1,DEGREES F,,
07/29/2012,15,FEET,77.7,DEGREES F,,
07/29/2012,20,FEET,74.6,DEGREES F,,
07/29/2012,25,FEET,67.4,DEGREES F,,
07/29/2012,30,FEET,65.6,DEGREES F,,
08/13/2012,5,FEET,72.6,DEGREES F,,
08/13/2012,10,FEET,71.9,DEGREES F,,
08/13/2012,15,FEET,71.6,DEGREES F,,
08/13/2012,20,FEET,71,DEGREES F,,
08/13/2012,25,FEET,70.3,DEGREES F,,
08/13/2012,30,FEET,63,DEGREES F,,
08/30/2012,5,FEET,74.6,DEGREES F,,
08/30/2012,10,FEET,74.6,DEGREES F,,
08/30/2012,15,FEET,74.4,DEGREES F,,
08/30/2012,20,FEET,71.6,DEGREES F,,
08/30/2012,25,FEET,67.8,DEGREES F,,
08/30/2012,30,FEET,61.7,DEGREES F,,
09/13/2012,5,FEET,66.9,DEGREES F,,
09/13/2012,10,FEET,66.3,DEGREES F,,
09/13/2012,15,FEET,66.2,DEGREES F,,
09/13/2012,20,FEET,65.6,DEGREES F,,
09/13/2012,25,FEET,65.4,DEGREES F,,
09/13/2012,30,FEET,65.1,DEGREES F,,
09/25/2012,5,FEET,57.5,DEGREES F,,
09/25/2012,10,FEET,57.2,DEGREES F,,
09/25/2012,15,FEET,57,DEGREES F,,
09/25/2012,20,FEET,57,DEGREES F,,
09/25/2012,25,FEET,56.6,DEGREES F,,
09/25/2012,30,FEET,56.6,DEGREES F,,
05/28/2013,5,FEET,58.8,DEGREES F,,
05/28/2013,10,FEET,58.4,DEGREES F,,
05/28/2013,15,FEET,53,DEGREES F,,
05/28/2013,20,FEET,51.2,DEGREES F,,
05/28/2013,25,FEET,47.4,DEGREES F,,
05/28/2013,30,FEET,46.7,DEGREES F,,
06/10/2013,5,FEET,63.6,DEGREES F,,
06/10/2013,10,FEET,61.7,DEGREES F,,
06/10/2013,15,FEET,60,DEGREES F,,
06/10/2013,20,FEET,53.9,DEGREES F,,
06/10/2013,25,FEET,50,DEGREES F,,
06/10/2013,30,FEET,47.6,DEGREES F,,
06/20/2013,5,FEET,69.8,DEGREES F,,
06/20/2013,10,FEET,69.8,DEGREES F,,
06/20/2013,15,FEET,64.2,DEGREES F,,
06/20/2013,20,FEET,58.4,DEGREES F,,
06/20/2013,25,FEET,53.2,DEGREES F,,
06/20/2013,30,FEET,50.1,DEGREES F,,
07/11/2013,5,FEET,75.2,DEGREES F,,
07/11/2013,10,FEET,75,DEGREES F,,
07/11/2013,15,FEET,74.1,DEGREES F,,
07/11/2013,20,FEET,60.9,DEGREES F,,
07/11/2013,25,FEET,53.7,DEGREES F,,
07/11/2013,30,FEET,50.5,DEGREES F,,
07/25/2013,5,FEET,73.4,DEGREES F,,
07/25/2013,10,FEET,73.7,DEGREES F,,
07/25/2013,15,FEET,73.4,DEGREES F,,
07/25/2013,20,FEET,63.3,DEGREES F,,
07/25/2013,25,FEET,55.2,DEGREES F,,
07/25/2013,30,FEET,51,DEGREES F,,
08/12/2013,5,FEET,72.1,DEGREES F,,
08/12/2013,10,FEET,70.3,DEGREES F,,
08/12/2013,15,FEET,69.8,DEGREES F,,
08/12/2013,20,FEET,67.2,DEGREES F,,
08/12/2013,25,FEET,62,DEGREES F,,
08/12/2013,30,FEET,53.6,DEGREES F,,
08/26/2013,5,FEET,76.4,DEGREES F,,
08/26/2013,10,FEET,75.9,DEGREES F,,
08/26/2013,15,FEET,75.7,DEGREES F,,
08/26/2013,20,FEET,70.8,DEGREES F,,
08/26/2013,25,FEET,62,DEGREES F,,
08/26/2013,30,FEET,53.4,DEGREES F,,
05/22/2014,5,FEET,56.6,DEGREES F,10.74,MG/L
05/22/2014,10,FEET,54,DEGREES F,10.35,MG/L
05/22/2014,15,FEET,53,DEGREES F,10.3,MG/L
05/22/2014,20,FEET,50.4,DEGREES F,9.6,MG/L
05/22/2014,25,FEET,47.5,DEGREES F,6.35,MG/L
05/22/2014,30,FEET,46.3,DEGREES F,3.71,MG/L
06/06/2014,5,FEET,73.5,DEGREES F,9.57,MG/L
06/06/2014,10,FEET,72.1,DEGREES F,9.31,MG/L
06/06/2014,15,FEET,58,DEGREES F,10.97,MG/L
06/06/2014,20,FEET,53.9,DEGREES F,8.66,MG/L
06/06/2014,25,FEET,49.3,DEGREES F,3.46,MG/L
06/06/2014,30,FEET,48,DEGREES F,2.55,MG/L
06/29/2014,5,FEET,74.2,DEGREES F,8.34,MG/L
06/29/2014,10,FEET,73.6,DEGREES F,8.35,MG/L
06/29/2014,15,FEET,72.3,DEGREES F,8.37,MG/L
06/29/2014,20,FEET,61.1,DEGREES F,7.94,MG/L
06/29/2014,25,FEET,56,DEGREES F,4.5,MG/L
06/29/2014,30,FEET,53.6,DEGREES F,1.34,MG/L
07/18/2014,5,FEET,71.2,DEGREES F,8.92,MG/L
07/18/2014,10,FEET,71.5,DEGREES F,8.84,MG/L
07/18/2014,15,FEET,71,DEGREES F,8.16,MG/L
07/18/2014,20,FEET,66.7,DEGREES F,3.72,MG/L
07/18/2014,25,FEET,55.4,DEGREES F,1.22,MG/L
07/18/2014,30,FEET,53.7,DEGREES F,.2,MG/L
07/29/2014,5,FEET,71.3,DEGREES F,8.16,MG/L
07/29/2014,10,FEET,71.4,DEGREES F,8.12,MG/L
07/29/2014,15,FEET,71.5,DEGREES F,8.16,MG/L
07/29/2014,20,FEET,67.5,DEGREES F,.87,MG/L
07/29/2014,25,FEET,55.2,DEGREES F,.13,MG/L
07/29/2014,30,FEET,53.4,DEGREES F,.06,MG/L
08/23/2014,5,FEET,70.8,DEGREES F,7.93,MG/L
08/23/2014,10,FEET,70.7,DEGREES F,7.84,MG/L
08/23/2014,15,FEET,70.6,DEGREES F,7.31,MG/L
08/23/2014,20,FEET,69.6,DEGREES F,3.44,MG/L
08/23/2014,25,FEET,57,DEGREES F,.11,MG/L
08/23/2014,30,FEET,56.2,DEGREES F,.06,MG/L
09/26/2014,5,FEET,64.2,DEGREES F,9.65,MG/L
09/26/2014,10,FEET,63.9,DEGREES F,9.71,MG/L
09/26/2014,15,FEET,62.1,DEGREES F,9.11,MG/L
09/26/2014,20,FEET,61.1,DEGREES F,8.38,MG/L
09/26/2014,25,FEET,60.5,DEGREES F,8.03,MG/L
09/26/2014,30,FEET,60,DEGREES F,6.43,MG/L
05/16/2015,5,FEET,58.7,DEGREES F,9.9,MG/L
05/16/2015,10,FEET,58,DEGREES F,9.98,MG/L
05/16/2015,15,FEET,57.5,DEGREES F,9.89,MG/L
05/16/2015,20,FEET,56.9,DEGREES F,9.72,MG/L
05/16/2015,25,FEET,50.4,DEGREES F,2.88,MG/L
05/16/2015,30,FEET,50,DEGREES F,1.46,MG/L
06/05/2015,5,FEET,66.4,DEGREES F,9.09,MG/L
06/05/2015,10,FEET,65.4,DEGREES F,8.89,MG/L
06/05/2015,15,FEET,64.3,DEGREES F,8.66,MG/L
06/05/2015,20,FEET,61.5,DEGREES F,7.48,MG/L
06/05/2015,25,FEET,56.7,DEGREES F,4.34,MG/L
06/05/2015,30,FEET,54.3,DEGREES F,1.46,MG/L
06/21/2015,5,FEET,71.2,DEGREES F,8.3,MG/L
06/21/2015,10,FEET,70.2,DEGREES F,8.26,MG/L
06/21/2015,15,FEET,69,DEGREES F,7,MG/L
06/21/2015,20,FEET,64.5,DEGREES F,3.17,MG/L
06/21/2015,25,FEET,57,DEGREES F,.53,MG/L
06/21/2015,30,FEET,55.3,DEGREES F,.08,MG/L
07/11/2015,5,FEET,75.3,DEGREES F,8.96,MG/L
07/11/2015,10,FEET,75.3,DEGREES F,8.91,MG/L
07/11/2015,15,FEET,71.8,DEGREES F,6.93,MG/L
07/11/2015,20,FEET,68,DEGREES F,1.49,MG/L
07/11/2015,25,FEET,61.5,DEGREES F,.13,MG/L
07/11/2015,30,FEET,61.5,DEGREES F,.13,MG/L
07/26/2015,5,FEET,80.1,DEGREES F,8.41,MG/L
07/26/2015,10,FEET,79.4,DEGREES F,8.41,MG/L
07/26/2015,15,FEET,75.6,DEGREES F,6.66,MG/L
07/26/2015,20,FEET,69.9,DEGREES F,.22,MG/L
07/26/2015,25,FEET,61.2,DEGREES F,.11,MG/L
07/26/2015,30,FEET,60.2,DEGREES F,.06,MG/L
08/11/2015,5,FEET,75.5,DEGREES F,8.33,MG/L
08/11/2015,10,FEET,74.2,DEGREES F,7.97,MG/L
08/11/2015,15,FEET,73.6,DEGREES F,7.62,MG/L
08/11/2015,20,FEET,72.5,DEGREES F,4.81,MG/L
08/11/2015,25,FEET,61.4,DEGREES F,.11,MG/L
08/11/2015,30,FEET,5.91,DEGREES F,.08,MG/L
08/27/2015,5,FEET,65.6,DEGREES F,8.61,MG/L
08/27/2015,10,FEET,65.5,DEGREES F,8.2,MG/L
08/27/2015,15,FEET,65.3,DEGREES F,7.64,MG/L
08/27/2015,20,FEET,64.9,DEGREES F,7.48,MG/L
08/27/2015,25,FEET,64.5,DEGREES F,7.2,MG/L
08/27/2015,30,FEET,60.6,DEGREES F,.17,MG/L
09/27/2015,5,FEET,66.2,DEGREES F,9.03,MG/L
09/27/2015,10,FEET,66.3,DEGREES F,8.99,MG/L
09/27/2015,15,FEET,66.3,DEGREES F,8.94,MG/L
09/27/2015,20,FEET,66.2,DEGREES F,8.79,MG/L
09/27/2015,25,FEET,65.8,DEGREES F,8.35,MG/L
09/27/2015,30,FEET,65.2,DEGREES F,4.73,MG/L
05/20/2016,5,FEET,64.1,DEGREES F,9.57,MG/L
05/20/2016,10,FEET,58.8,DEGREES F,9.74,MG/L
05/20/2016,15,FEET,57.1,DEGREES F,9.4,MG/L
05/20/2016,20,FEET,55.4,DEGREES F,8.98,MG/L
05/20/2016,25,FEET,54.2,DEGREES F,7.56,MG/L
05/20/2016,30,FEET,52.6,DEGREES F,5.17,MG/L
06/14/2016,5,FEET,69.2,DEGREES F,8.62,MG/L
06/14/2016,10,FEET,68.9,DEGREES F,8.57,MG/L
06/14/2016,15,FEET,65.6,DEGREES F,7.32,MG/L
06/14/2016,20,FEET,59.9,DEGREES F,1.93,MG/L
06/14/2016,25,FEET,56,DEGREES F,1.14,MG/L
06/14/2016,30,FEET,55,DEGREES F,.38,MG/L
06/26/2016,5,FEET,75.6,DEGREES F,8.26,MG/L
06/26/2016,10,FEET,75.5,DEGREES F,8.17,MG/L
06/26/2016,15,FEET,74.4,DEGREES F,7.99,MG/L
06/26/2016,20,FEET,71.7,DEGREES F,5.77,MG/L
06/26/2016,25,FEET,62.4,DEGREES F,.87,MG/L
06/26/2016,30,FEET,60.9,DEGREES F,.65,MG/L
07/24/2016,5,FEET,80.5,DEGREES F,7.97,MG/L
07/24/2016,10,FEET,80.3,DEGREES F,7.94,MG/L
07/24/2016,15,FEET,74.6,DEGREES F,5.95,MG/L
07/24/2016,20,FEET,70.5,DEGREES F,.41,MG/L
07/24/2016,25,FEET,64.4,DEGREES F,.13,MG/L
07/24/2016,30,FEET,63.5,DEGREES F,.07,MG/L
08/14/2016,5,FEET,75.1,DEGREES F,7.57,MG/L
08/14/2016,10,FEET,75,DEGREES F,7.37,MG/L
08/14/2016,15,FEET,74.7,DEGREES F,7,MG/L
08/14/2016,20,FEET,70.9,DEGREES F,.18,MG/L
08/14/2016,25,FEET,62.6,DEGREES F,.1,MG/L
08/14/2016,30,FEET,60.1,DEGREES F,.06,MG/L
08/29/2016,5,FEET,74.8,DEGREES F,8.24,MG/L
08/29/2016,10,FEET,73.8,DEGREES F,8.09,MG/L
08/29/2016,15,FEET,72.9,DEGREES F,7.89,MG/L
08/29/2016,20,FEET,72,DEGREES F,6.33,MG/L
08/29/2016,25,FEET,67.4,DEGREES F,1.75,MG/L
08/29/2016,30,FEET,68.7,DEGREES F,.18,MG/L
06/02/2017,5,FEET,64.4,DEGREES F,10.63,MG/L
06/02/2017,10,FEET,61.3,DEGREES F,10.35,MG/L
06/02/2017,15,FEET,58.3,DEGREES F,8.62,MG/L
06/02/2017,20,FEET,56.4,DEGREES F,7.21,MG/L
06/02/2017,25,FEET,52.2,DEGREES F,2.3,MG/L
06/02/2017,30,FEET,51,DEGREES F,.14,MG/L
06/25/2017,5,FEET,67.8,DEGREES F,8.86,MG/L
06/25/2017,10,FEET,68,DEGREES F,8.8,MG/L
06/25/2017,15,FEET,67.5,DEGREES F,8.74,MG/L
06/25/2017,20,FEET,58.6,DEGREES F,1.35,MG/L
06/25/2017,25,FEET,54.2,DEGREES F,.15,MG/L
06/25/2017,30,FEET,53.7,DEGREES F,.11,MG/L
07/07/2017,5,FEET,74.3,DEGREES F,9.36,MG/L
07/07/2017,10,FEET,73,DEGREES F,9.02,MG/L
07/07/2017,15,FEET,68,DEGREES F,6.53,MG/L
07/07/2017,20,FEET,63.1,DEGREES F,1.09,MG/L
07/07/2017,25,FEET,55.9,DEGREES F,.14,MG/L
07/07/2017,30,FEET,55,DEGREES F,.1,MG/L
07/27/2017,5,FEET,74.3,DEGREES F,8.94,MG/L
07/27/2017,10,FEET,74,DEGREES F,8.19,MG/L
07/27/2017,15,FEET,72.3,DEGREES F,5.4,MG/L
07/27/2017,20,FEET,64.7,DEGREES F,.19,MG/L
07/27/2017,25,FEET,58.4,DEGREES F,.12,MG/L
07/27/2017,30,FEET,57.1,DEGREES F,.08,MG/L
09/06/2017,5,FEET,64.3,DEGREES F,8.92,MG/L
09/06/2017,10,FEET,64.3,DEGREES F,8.76,MG/L
09/06/2017,15,FEET,64.4,DEGREES F,8.46,MG/L
09/06/2017,20,FEET,64.1,DEGREES F,7.39,MG/L
09/06/2017,25,FEET,62.2,DEGREES F,.31,MG/L
09/06/2017,30,FEET,57.2,DEGREES F,.15,MG/L



Start Date,Fieldwork Comment
05/24/2002,Sunny- cool    
06/09/2002,Sunny- windy    
06/23/2002,LITTLE SPIDER BASIN - 6FT INTEGRATED SAMPLE    
08/16/2002,DEEPEST SPOT    
05/02/2003,SURFACE- 6FT INTEGRATED SAMPLE    
05/04/2003,SE wind- veiled sun
    
06/08/2003,low clouds- NE breeze
    
07/12/2003,BIG BAY - SURFACE    
08/02/2003,broken overcast- calm wind
    
10/05/2003,Based on the sudden increase in secchi depth and water
temps- it appears as if this section of lake has turned
    
05/08/2004,SURFACE    
06/26/2004,BIG BAY - SURFACE    
07/18/2004,SURFACE    
08/27/2004,BOTTOM    
10/21/2004,BIG BAY - SURFACE    
05/29/2005,LITTLE SPIDER BASIN BIG BAY - INTEGRATED SAMPLE    
06/19/2005,LITTLE SPIDER BASIN BIG BAY - INTEGRATED SAMPLE    
07/17/2005,LITTLE SPIDER BASIN BIG BAY - INTEGRATED SAMPLE    
08/14/2005,LITTLE SPIDER BASIN BIG BAY    
10/22/2005,LITTLE SPIDER BASIN BIG BAY    
06/27/2006,LITTLE SPIDER BASIN BIG BAY    
07/18/2006,LITTLE SPIDER BASIN - BIG BAY     
08/20/2006,LITTLE SPIDER BASIN BIG BAY     
06/18/2008,Sunny- slight breeze. Mild ripple
07/01/2008,Sunny- moderate breeze. Moderate ripple
08/04/2009,Sunn. Slight breeze.  Mild Ripples
08/27/2009,Sunny.  Blue sky. Calm.  No wind.  Glassy surface.
09/01/2009,Sunny.  Stiffening breaze.  Moderate ripples.
09/15/2009,Sunny.  Slight haze.  Calm- smooth surface.
09/21/2009,Sunny. Calm.
10/17/2009,Partly Cloudy. Moderate breeze and ripples.
08/19/2010,Sunny.  Hazey.  Blue Sky.  Mild breeze - slight ripple
08/31/2010,Partly Cloudy.  Moderate Breeze.  Choppy.  Abandoned temperature measurements - too windy.
06/09/2011,Blue sky- breezy- ripple on water. Michael O'Sullivan trained Steve Braddish during this session. Michael O'Sullivan trained Steve Braddish during this session
06/20/2011,Mostly sunny- breezy- ripple on water. Mary Braddish assisted
07/04/2011,clear skies- breezy
07/21/2011,clear skies- slight breeze- slight ripple on water
08/08/2011,partly cloudy- breezy- moderate water ripple. Mary Braddish assisting
08/25/2011,clear skies- no breeze.  very slight water ripple
09/08/2011,clear skies- sunny- zero breeze and zero ripple
10/03/2011,clear skies- sunny- no wind
05/04/2012,mostly cloudy- windy
05/21/2012,sunny- clear- slight breeze clear- sunny- slight breeze
05/31/2012,mostly sunny- no wind
06/11/2012,mostly sunny- slight breeze
06/30/2012,clear skies- sunny- slight breeze
07/14/2012,partly sunny- breezy- lot of water churn due to boat traffice
07/29/2012,mostly sunny- slight breeze
08/13/2012,mostly sunny- slight breeze
08/30/2012,slight breeze- sunny skies sunny skies- slight breeze
09/13/2012,sunny skies- breezy
09/25/2012,mostly sunny- slight breeze
05/28/2013,Cloudy and calm 
06/10/2013,mostly cloudy- slight breeze partly cloudy- slight breeze partly cloudy- slight breeze
06/20/2013,overcast- slight breeze 
07/11/2013,clear skies- dead calm clear skies- dead calm
07/25/2013,cloudy- breezy- few sprinkles
08/12/2013,breezy- partly cloudy 
08/26/2013,cloudy- slight breeze
05/22/2014,mostly cloudy- slight breeze
06/06/2014,mostly sunny and breezy
06/29/2014,Windy- mostly sunny
07/18/2014,sunny- breezy
07/29/2014,cloudy- no breeze
08/23/2014,partly sunny- slight breeze
09/26/2014,full sun. breezy
05/16/2015,cloudy- slight breeze
06/05/2015,sunny- few clouds- slight breeze
06/21/2015,sunny- few clouds- slight breeze
07/11/2015,sunny- breezy
07/26/2015,cloudy- slight breeze
08/11/2015,sunny- breezy
08/27/2015,full sun- no breeze
09/27/2015,breezy- full sun
05/20/2016,mostly sunny- no wind
06/14/2016,overcast- slight breeze
06/26/2016,full sun- windy
07/24/2016,breezy- some clouds and sunny
08/14/2016,part sun and clouds- slight breeze
08/29/2016,Full sun- slight breeze
06/02/2017,full sun- no breeze
06/25/2017,cloudy- slight breeze
07/07/2017,full sun- breezy
07/27/2017,full sun- slight breeze
09/06/2017,cloudy- slight breeze




Start Date,Group Name,Project Name
05/24/2002,Janet Schmidt And Dan Mersel,Citizen Lake Monitoring - Water Quality - Spider Lake; Little Spider Basin Big Bay
06/09/2002,Janet Schmidt And Dan Mersel,Citizen Lake Monitoring - Water Quality - Spider Lake; Little Spider Basin Big Bay
06/23/2002,Dan Mersel,Citizen Lake Monitoring - Water Quality - Spider Lake; Little Spider Basin Big Bay
06/23/2002,Data Collectors,Citizen Lake Monitoring - Water Quality - Spider Lake; Little Spider Basin Big Bay
06/29/2002,Dan Mersel,Citizen Lake Monitoring - Water Quality - Spider Lake; Little Spider Basin Big Bay
07/26/2002,Dan Mersel,Citizen Lake Monitoring - Water Quality - Spider Lake; Little Spider Basin Big Bay
08/12/2002,Dan Mersel,Citizen Lake Monitoring - Water Quality - Spider Lake; Little Spider Basin Big Bay
08/16/2002,Kris Larsen,Lake Baseline Monitoring- DNR (1970s-2006)
09/08/2002,Dan Mersel,Citizen Lake Monitoring - Water Quality - Spider Lake; Little Spider Basin Big Bay
10/19/2002,Dan Mersel,Citizen Lake Monitoring - Water Quality - Spider Lake; Little Spider Basin Big Bay
05/02/2003,Janet Schmidt And Dan Mersel,Citizen Lake Monitoring - Water Quality - Spider Lake; Little Spider Basin Big Bay
05/04/2003,Dan Mersel,Citizen Lake Monitoring - Water Quality - Spider Lake; Little Spider Basin Big Bay
05/18/2003,Dan Mersel,Citizen Lake Monitoring - Water Quality - Spider Lake; Little Spider Basin Big Bay
06/08/2003,Dan Mersel,Citizen Lake Monitoring - Water Quality - Spider Lake; Little Spider Basin Big Bay
06/23/2003,Dan Mersel,Citizen Lake Monitoring - Water Quality - Spider Lake; Little Spider Basin Big Bay
07/07/2003,Dan Mersel,Citizen Lake Monitoring - Water Quality - Spider Lake; Little Spider Basin Big Bay
07/12/2003,Dan Mersel,Citizen Lake Monitoring - Water Quality - Spider Lake; Little Spider Basin Big Bay
07/27/2003,Dan Mersel,Citizen Lake Monitoring - Water Quality - Spider Lake; Little Spider Basin Big Bay
08/02/2003,Dan Mersel,Citizen Lake Monitoring - Water Quality - Spider Lake; Little Spider Basin Big Bay
08/25/2003,Dan Mersel,Citizen Lake Monitoring - Water Quality - Spider Lake; Little Spider Basin Big Bay
08/30/2003,Dan Mersel,Citizen Lake Monitoring - Water Quality - Spider Lake; Little Spider Basin Big Bay
09/07/2003,Dan Mersel,Citizen Lake Monitoring - Water Quality - Spider Lake; Little Spider Basin Big Bay
09/15/2003,Dan Mersel,Citizen Lake Monitoring - Water Quality - Spider Lake; Little Spider Basin Big Bay
09/22/2003,Dan Mersel,Citizen Lake Monitoring - Water Quality - Spider Lake; Little Spider Basin Big Bay
10/05/2003,Dan Mersel,Citizen Lake Monitoring - Water Quality - Spider Lake; Little Spider Basin Big Bay
05/08/2004,Dan Mersel,Citizen Lake Monitoring - Water Quality - Spider Lake; Little Spider Basin Big Bay
06/26/2004,Dan Mersel,Citizen Lake Monitoring - Water Quality - Spider Lake; Little Spider Basin Big Bay
07/10/2004,Dan Mersel,Citizen Lake Monitoring - Water Quality - Spider Lake; Little Spider Basin Big Bay
