Lake Water Quality Report - 1950 to 2017


Lake Name,County Name,Waterbody ID(WBIC),Region Code,County Code,Station Name,Station ID,Geo Region,Lake Type
Unnamed,Douglas,2693500,NO,16,,163237,NW,
Bond Lake,Douglas,2693700,NO,16,,163237,NW,SEEPAGE



Group Seq No, Start Date, Secchi (Feet),Secchi Hit Bottom?,Secchi (Meters),Chlorophyll(ug/l),Total Phosphorus(ug/l),Secchi TSI,Total Phosphorus TSI,Chlorophyll TSI,Lake Level,Staff Gauge,Appearance,Color,Perception
8190323,05/15/1994,21,NO,6.4,,,33,,,,,CLEAR,BLUE,1-Beautiful, could not be nicer
8190323,06/01/1994,30,NO,9.1,,,28,,,,,CLEAR,BLUE,1-Beautiful, could not be nicer
8190323,06/13/1994,22.5,NO,6.8,,,32,,,,,CLEAR,BLUE,1-Beautiful, could not be nicer
8190323,06/23/1994,19.5,NO,5.9,1.55,6,17,42,38,,,CLEAR,BLUE,1-Beautiful, could not be nicer
8190323,07/07/1994,19.5,NO,5.9,,,34,,,,,CLEAR,BLUE,1-Beautiful, could not be nicer
8190323,07/26/1994,18.25,NO,5.5,2.32,6,35,42,41,,,CLEAR,BLUE,1-Beautiful, could not be nicer
8190323,08/10/1994,17.75,NO,5.4,,,36,,,,,CLEAR,BLUE,1-Beautiful, could not be nicer
8190323,08/24/1994,18,NO,5.5,,,35,,,,,CLEAR,BLUE,1-Beautiful, could not be nicer
8190323,09/01/1994,17.5,NO,5.3,2.38,,36,,41,,,CLEAR,BLUE,1-Beautiful, could not be nicer
8190323,09/26/1994,20,NO,6.1,,,34,,,,,CLEAR,BLUE,
8190323,10/13/1994,19.25,NO,5.9,1.58,8,35,44,38,,,CLEAR,BLUE,1-Beautiful, could not be nicer
8190323,05/02/1995,20.25,NO,6.2,0.72,,34,,32,,,CLEAR,BLUE,1-Beautiful, could not be nicer
8190323,05/19/1995,22.5,NO,6.8,,,32,,,,,CLEAR,BLUE,1-Beautiful, could not be nicer
8190323,06/14/1995,,,,1.79,,,,39,,,,,
8190323,06/28/1995,21.5,NO,6.5,,,33,,,,,CLEAR,BLUE,1-Beautiful, could not be nicer
8190323,07/17/1995,20,NO,6.1,0.11,,34,,18,,,CLEAR,BLUE,1-Beautiful, could not be nicer
8190323,08/10/1995,20.5,NO,6.2,,,34,,,,,CLEAR,BLUE,1-Beautiful, could not be nicer
8190323,08/23/1995,18.5,NO,5.6,0.62,,35,,31,,,CLEAR,BLUE,1-Beautiful, could not be nicer
8190323,09/20/1995,14.25,NO,4.3,,,39,,,,,CLEAR,BLUE,1-Beautiful, could not be nicer
8190323,10/04/1995,18.5,NO,5.6,,,35,,,,,CLEAR,BLUE,1-Beautiful, could not be nicer
8190323,10/16/1995,15.75,NO,4.8,2.12,,37,,40,,,CLEAR,BLUE,1-Beautiful, could not be nicer
8190323,05/16/1996,16,NO,4.9,,,37,,,,,CLEAR,BLUE,1-Beautiful, could not be nicer
8190323,06/04/1996,27.5,NO,8.4,,,29,,,,,CLEAR,GREEN,1-Beautiful, could not be nicer
8190323,06/12/1996,31,NO,9.4,0.64,,28,,31,,,CLEAR,GREEN,1-Beautiful, could not be nicer
8190323,07/04/1996,21,NO,6.4,,,33,,,,,CLEAR,GREEN,1-Beautiful, could not be nicer
8190323,07/16/1996,17.5,NO,5.3,1.44,,36,,38,,,CLEAR,GREEN,1-Beautiful, could not be nicer
8190323,08/02/1996,20,NO,6.1,,,34,,,,,CLEAR,GREEN,1-Beautiful, could not be nicer
8190323,08/26/1996,16.5,NO,5,1.79,,37,,39,,,CLEAR,BLUE,1-Beautiful, could not be nicer
8190323,09/14/1996,14.25,NO,4.3,,,39,,,,,CLEAR,BLUE,1-Beautiful, could not be nicer
8190323,10/15/1996,16,NO,4.9,1.59,7,37,43,38,,,CLEAR,BLUE,1-Beautiful, could not be nicer
8190323,05/05/1997,13,NO,4,,9,40,45,,,,CLEAR,BLUE,1-Beautiful, could not be nicer
8190323,05/21/1997,20.75,NO,6.3,,,33,,,,,CLEAR,BLUE,1-Beautiful, could not be nicer
8190323,06/18/1997,26,NO,7.9,1.08,9,30,45,35,,,CLEAR,BLUE,1-Beautiful, could not be nicer
8190323,07/06/1997,17,NO,5.2,,,36,,,,,CLEAR,BLUE,1-Beautiful, could not be nicer
8190323,07/14/1997,18.5,NO,5.6,1.47,21,35,52,38,,,CLEAR,BLUE,1-Beautiful, could not be nicer
8190323,08/17/1997,19,NO,5.8,1.43,15,35,49,38,,,CLEAR,BLUE,1-Beautiful, could not be nicer
8190323,08/31/1997,21.5,NO,6.5,,,33,,,NO CHANGE,,CLEAR,BLUE,1-Beautiful, could not be nicer
8190323,09/20/1997,19.25,NO,5.9,,,35,,,NO CHANGE,,CLEAR,BLUE,1-Beautiful, could not be nicer
8190323,10/19/1997,14.75,NO,4.5,1.98,13,38,48,40,NO CHANGE,,CLEAR,BLUE,1-Beautiful, could not be nicer
8190323,05/04/1998,28,NO,8.5,,11,29,47,,NO CHANGE,,CLEAR,BLUE,1-Beautiful, could not be nicer
8190323,05/18/1998,28,NO,8.5,,,29,,,NO CHANGE,,CLEAR,BLUE,1-Beautiful, could not be nicer
8190323,06/07/1998,19.5,NO,5.9,,,34,,,NO CHANGE,,CLEAR,BLUE,1-Beautiful, could not be nicer
8190323,06/22/1998,18.5,NO,5.6,1.43,5,35,41,38,NO CHANGE,,CLEAR,BLUE,1-Beautiful, could not be nicer
8190323,07/06/1998,23.25,NO,7.1,,,32,,,NO CHANGE,,CLEAR,BLUE,1-Beautiful, could not be nicer
8190323,07/19/1998,22,NO,6.7,0.96,,33,,34,NO CHANGE,,CLEAR,BLUE,1-Beautiful, could not be nicer
8190323,08/02/1998,19,NO,5.8,,,35,,,NO CHANGE,,CLEAR,BLUE,1-Beautiful, could not be nicer
8190323,08/24/1998,16.75,NO,5.1,1.4,6,37,42,37,NO CHANGE,,CLEAR,BLUE,1-Beautiful, could not be nicer
8190323,09/07/1998,17,NO,5.2,,,36,,,NO CHANGE,,CLEAR,BLUE,1-Beautiful, could not be nicer
8190323,09/22/1998,20.5,NO,6.2,,,34,,,LOW,,CLEAR,BLUE,1-Beautiful, could not be nicer
8190323,10/10/1998,19.5,NO,5.9,,,34,,,LOW,,CLEAR,BLUE,1-Beautiful, could not be nicer
8190323,10/26/1998,22.25,NO,6.8,1.45,6,32,42,38,LOW,,CLEAR,BLUE,1-Beautiful, could not be nicer
8190323,05/04/1999,15,NO,4.6,,6,38,42,,LOW,,CLEAR,BLUE,1-Beautiful, could not be nicer
8190323,05/26/1999,19,NO,5.8,,,35,,,LOW,,CLEAR,BLUE,1-Beautiful, could not be nicer
8190323,06/15/1999,23,NO,7,0.72,,32,,32,LOW,,CLEAR,BLUE,1-Beautiful, could not be nicer
8190323,07/10/1999,16.5,NO,5,,,37,,,LOW,,CLEAR,BLUE,1-Beautiful, could not be nicer
8190323,07/19/1999,20.5,NO,6.2,1.1,,34,,36,LOW,,CLEAR,BLUE,1-Beautiful, could not be nicer
8190323,08/06/1999,17.5,NO,5.3,,,36,,,NO CHANGE,,CLEAR,BLUE,1-Beautiful, could not be nicer
8190323,08/17/1999,14,NO,4.3,1.73,7,39,43,39,HIGH,,CLEAR,BLUE,1-Beautiful, could not be nicer
8190323,09/11/1999,19.5,NO,5.9,,,34,,,HIGH,,CLEAR,BLUE,1-Beautiful, could not be nicer
8190323,10/05/1999,16.5,NO,5,,,37,,,NO CHANGE,,CLEAR,BLUE,1-Beautiful, could not be nicer
8190323,10/18/1999,17,NO,5.2,1.04,13,36,48,35,NO CHANGE,,CLEAR,BLUE,1-Beautiful, could not be nicer
8190323,04/25/2000,26,NO,7.9,,8,30,44,,LOW,,CLEAR,GREEN,1-Beautiful, could not be nicer
8190323,05/15/2000,34.5,NO,10.5,,,26,,,LOW,,CLEAR,GREEN,1-Beautiful, could not be nicer
8190323,05/23/2000,31,NO,9.4,,,28,,,LOW,,CLEAR,GREEN,1-Beautiful, could not be nicer
8190323,06/25/2000,18.5,NO,5.6,,,35,,,LOW,,CLEAR,GREEN,1-Beautiful, could not be nicer
8190323,06/27/2000,19,NO,5.8,1.2,,35,,36,LOW,,CLEAR,GREEN,1-Beautiful, could not be nicer
8190323,07/11/2000,21,NO,6.4,,,33,,,LOW,,CLEAR,GREEN,1-Beautiful, could not be nicer
8190323,08/01/2000,27.5,NO,8.4,1.2,7,29,43,36,LOW,,CLEAR,GREEN,1-Beautiful, could not be nicer
8190323,08/12/2000,23,NO,7,,,32,,,LOW,,CLEAR,GREEN,1-Beautiful, could not be nicer
8190323,08/28/2000,23,NO,7,,,32,,,LOW,,CLEAR,GREEN,1-Beautiful, could not be nicer
8190323,09/05/2000,23.5,NO,7.1,1,8,32,44,35,LOW,,CLEAR,GREEN,1-Beautiful, could not be nicer
8190323,09/13/2000,22,NO,6.7,,,33,,,LOW,,CLEAR,GREEN,1-Beautiful, could not be nicer
8190323,09/30/2000,14,NO,4.3,,,39,,,LOW,,CLEAR,GREEN,1-Beautiful, could not be nicer
8190323,10/16/2000,19,NO,5.8,1.1,15,35,49,36,LOW,,CLEAR,GREEN,1-Beautiful, could not be nicer
8190323,10/31/2000,18.5,NO,5.6,,,35,,,LOW,,CLEAR,GREEN,1-Beautiful, could not be nicer
8190323,05/07/2001,14.5,NO,4.4,,7,39,43,,NORMAL,,CLEAR,GREEN,1-Beautiful, could not be nicer
8190323,05/24/2001,12,NO,3.6,,,41,,,NORMAL,,CLEAR,GREEN,1-Beautiful, could not be nicer
8190323,06/12/2001,32,NO,9.7,1,,27,,35,NORMAL,,CLEAR,GREEN,1-Beautiful, could not be nicer
8190323,06/28/2001,22,NO,6.7,,,33,,,NORMAL,,CLEAR,GREEN,1-Beautiful, could not be nicer
8190323,07/13/2001,21.5,NO,6.5,,,33,,,NORMAL,,CLEAR,GREEN,1-Beautiful, could not be nicer
8190323,07/23/2001,21,NO,6.4,1.2,6,33,42,36,NORMAL,,CLEAR,GREEN,1-Beautiful, could not be nicer
8190323,08/20/2001,21,NO,6.4,1.3,6,33,42,37,NORMAL,,CLEAR,GREEN,1-Beautiful, could not be nicer
8190323,08/31/2001,17.5,NO,5.3,,,36,,,NORMAL,,CLEAR,GREEN,1-Beautiful, could not be nicer
8190323,09/17/2001,22,NO,6.7,,,33,,,NORMAL,,CLEAR,GREEN,1-Beautiful, could not be nicer
8190323,10/01/2001,20,NO,6.1,,,34,,,LOW,,CLEAR,GREEN,2-Very minor aesthetic problems
8190323,10/14/2001,17,NO,5.2,2,6,36,42,40,LOW,,CLEAR,GREEN,1-Beautiful, could not be nicer
8190323,05/07/2002,19,NO,5.8,,9,35,45,,NORMAL,,CLEAR,GREEN,1-Beautiful, could not be nicer
8190323,05/20/2002,21.5,NO,6.5,,,33,,,HIGH,,CLEAR,GREEN,1-Beautiful, could not be nicer
8190323,06/17/2002,30,NO,9.1,,7,28,43,,NORMAL,,CLEAR,GREEN,1-Beautiful, could not be nicer
8190323,07/03/2002,20,NO,6.1,,,34,,,NORMAL,,CLEAR,GREEN,1-Beautiful, could not be nicer
8190323,07/23/2002,23.5,NO,7.1,1.43,7,32,43,38,NORMAL,,CLEAR,GREEN,1-Beautiful, could not be nicer
8190323,08/13/2002,22,NO,6.7,,,33,,,NORMAL,,CLEAR,GREEN,1-Beautiful, could not be nicer
8190323,08/19/2002,20.75,NO,6.3,1.72,,33,,39,NORMAL,,CLEAR,GREEN,2-Very minor aesthetic problems
8190323,09/04/2002,21,NO,6.4,,,33,,,NORMAL,,CLEAR,GREEN,1-Beautiful, could not be nicer
8190323,09/27/2002,19.5,NO,5.9,,,34,,,NORMAL,,CLEAR,GREEN,1-Beautiful, could not be nicer
8190323,10/20/2002,16,NO,4.9,2.21,15,37,49,41,NORMAL,,CLEAR,GREEN,1-Beautiful, could not be nicer
8190323,04/29/2003,22,NO,6.7,,5,33,41,,NORMAL,,CLEAR,GREEN,1-Beautiful, could not be nicer
8190323,05/13/2003,32.25,NO,9.8,,,27,,,NORMAL,,CLEAR,GREEN,1-Beautiful, could not be nicer
8190323,05/27/2003,33.25,NO,10.1,,,27,,,NORMAL,,CLEAR,GREEN,1-Beautiful, could not be nicer
8190323,06/22/2003,21.5,NO,6.5,1.53,10,33,46,38,NORMAL,,CLEAR,GREEN,1-Beautiful, could not be nicer
8190323,07/21/2003,21,NO,6.4,2.29,9,33,45,41,NORMAL,,CLEAR,GREEN,1-Beautiful, could not be nicer
8190323,08/12/2003,22.5,NO,6.8,,,32,,,NORMAL,,CLEAR,GREEN,1-Beautiful, could not be nicer
8190323,08/19/2003,24,NO,7.3,1.53,9,31,45,38,NORMAL,,CLEAR,GREEN,1-Beautiful, could not be nicer
8190323,09/06/2003,21,NO,6.4,,,33,,,LOW,,CLEAR,GREEN,1-Beautiful, could not be nicer
8190323,10/05/2003,17.5,NO,5.3,,,36,,,LOW,,CLEAR,GREEN,1-Beautiful, could not be nicer
8190323,10/14/2003,16.5,NO,5,3.48,17,37,50,44,LOW,,CLEAR,GREEN,1-Beautiful, could not be nicer
1,05/02/2004,,,,,,,,,,,,,
8190323,05/02/2004,15,NO,4.6,,,38,,,LOW,,CLEAR,GREEN,1-Beautiful, could not be nicer
8190323,05/18/2004,27,NO,8.2,,,30,,,LOW,,CLEAR,GREEN,1-Beautiful, could not be nicer
8190323,06/03/2004,37.75,NO,11.5,,,25,,,LOW,,CLEAR,GREEN,1-Beautiful, could not be nicer
8190323,06/15/2004,25.5,NO,7.8,2.79,9,30,45,43,LOW,,CLEAR,GREEN,1-Beautiful, could not be nicer
8190323,07/14/2004,24,NO,7.3,,,31,,,LOW,,CLEAR,GREEN,1-Beautiful, could not be nicer
8190323,07/19/2004,23.5,NO,7.1,1.41,8,32,44,37,LOW,,CLEAR,GREEN,1-Beautiful, could not be nicer
8190323,08/03/2004,24,NO,7.3,,,31,,,LOW,,CLEAR,GREEN,1-Beautiful, could not be nicer
8190323,08/16/2004,20.5,NO,6.2,1.95,7,34,43,40,NORMAL,,CLEAR,GREEN,1-Beautiful, could not be nicer
8190323,08/31/2004,22,NO,6.7,,,33,,,LOW,,CLEAR,GREEN,1-Beautiful, could not be nicer
8190323,09/22/2004,18,NO,5.5,,,35,,,NORMAL,,CLEAR,GREEN,1-Beautiful, could not be nicer
8190323,10/18/2004,11.5,NO,3.5,4.72,14,42,49,47,NORMAL,,CLEAR,GREEN,1-Beautiful, could not be nicer
8190323,05/03/2005,10,NO,3,,13,44,48,,NORMAL,,CLEAR,GREEN,1-Beautiful, could not be nicer
8190323,05/16/2005,14.5,NO,4.4,,,39,,,NORMAL,,CLEAR,GREEN,1-Beautiful, could not be nicer
8190323,06/13/2005,19,NO,5.8,2.46,8,35,44,42,NORMAL,,CLEAR,GREEN,1-Beautiful, could not be nicer
8190323,07/06/2005,23.75,NO,7.2,,,31,,,NORMAL,1.72,CLEAR,GREEN,1-Beautiful, could not be nicer
8190323,07/18/2005,22,NO,6.7,1.47,7,33,43,38,NORMAL,,CLEAR,GREEN,1-Beautiful, could not be nicer
8190323,08/01/2005,22,NO,6.7,,,33,,,LOW,,CLEAR,GREEN,1-Beautiful, could not be nicer
8190323,08/23/2005,25,NO,7.6,1.66,5,31,41,39,LOW,,CLEAR,GREEN,1-Beautiful, could not be nicer
8190323,09/08/2005,23,NO,7,,,32,,,LOW,,CLEAR,GREEN,1-Beautiful, could not be nicer
8190323,10/10/2005,19,NO,5.8,,,35,,,LOW,,CLEAR,GREEN,1-Beautiful, could not be nicer
8190323,10/18/2005,18,NO,5.5,3.07,9,35,45,43,LOW,,CLEAR,GREEN,1-Beautiful, could not be nicer
15899707,05/02/2006,12.5,NO,3.8,,9,41,45,,LOW,,CLEAR,GREEN,1-Beautiful, could not be nicer
8190323,05/16/2006,14.5,NO,4.4,,,39,,,LOW,,CLEAR,GREEN,1-Beautiful, could not be nicer
8190323,06/18/2006,19,NO,5.8,2.01,9,35,45,40,LOW,,CLEAR,GREEN,1-Beautiful, could not be nicer
8190323,07/10/2006,19.5,NO,5.9,,,34,,,LOW,,CLEAR,GREEN,1-Beautiful, could not be nicer
8190323,07/18/2006,20,NO,6.1,1.16,10,34,46,36,LOW,,CLEAR,GREEN,1-Beautiful, could not be nicer
8190323,08/01/2006,16,NO,4.9,,,37,,,LOW,,CLEAR,GREEN,1-Beautiful, could not be nicer
8190323,08/21/2006,17,NO,5.2,1.86,5,36,41,39,LOW,,CLEAR,GREEN,1-Beautiful, could not be nicer
8190323,09/05/2006,17.5,NO,5.3,,,36,,,LOW,,MURKY,BLUE,1-Beautiful, could not be nicer
8190323,10/01/2006,17.5,NO,5.3,,,36,,,LOW,,CLEAR,GREEN,2-Very minor aesthetic problems
8190323,10/15/2006,15.75,NO,4.8,2.88,20,37,51,43,LOW,,CLEAR,GREEN,1-Beautiful, could not be nicer
8190323,05/01/2007,30,NO,9.1,,,28,,,LOW,,CLEAR,BLUE,1-Beautiful, could not be nicer
8190323,05/14/2007,30,NO,9.1,,,28,,,LOW,,CLEAR,BLUE,1-Beautiful, could not be nicer
8190323,05/31/2007,27,NO,8.2,,,30,,,LOW,,CLEAR,BLUE,1-Beautiful, could not be nicer
8190323,06/10/2007,22,NO,6.7,,,33,,,LOW,,CLEAR,BLUE,1-Beautiful, could not be nicer
8190323,06/24/2007,18,NO,5.5,1.76,,35,,39,LOW,,CLEAR,BLUE,1-Beautiful, could not be nicer
8190323,07/09/2007,20,NO,6.1,,,34,,,LOW,,CLEAR,BLUE,1-Beautiful, could not be nicer
8190323,07/29/2007,21.75,NO,6.6,1.05,7,33,43,35,LOW,,CLEAR,BLUE,1-Beautiful, could not be nicer
8190323,08/14/2007,23.5,NO,7.1,,,32,,,LOW,,CLEAR,BLUE,1-Beautiful, could not be nicer
8190323,09/02/2007,18.25,NO,5.5,1.37,8,35,44,37,LOW,,CLEAR,BLUE,1-Beautiful, could not be nicer
8190323,09/26/2007,15,NO,4.6,,,38,,,LOW,,CLEAR,BLUE,1-Beautiful, could not be nicer
8190323,10/20/2007,11.5,NO,3.5,,,42,,,LOW,,CLEAR,BLUE,1-Beautiful, could not be nicer
8190323,05/07/2008,12.25,NO,3.7,,,41,,,LOW,,CLEAR,BLUE,1-Beautiful, could not be nicer
8190323,05/12/2008,13.25,NO,4,,20,40,51,,LOW,,CLEAR,BLUE,1-Beautiful, could not be nicer
8190323,05/27/2008,23.5,NO,7.1,,,32,,,LOW,,CLEAR,BLUE,1-Beautiful, could not be nicer
8190323,06/18/2008,21.5,NO,6.5,,,33,,,LOW,,CLEAR,BLUE,1-Beautiful, could not be nicer
8190323,06/23/2008,20,NO,6.1,0.87,7,34,43,34,LOW,,CLEAR,BLUE,1-Beautiful, could not be nicer
8190323,07/14/2008,20,NO,6.1,,,34,,,LOW,,CLEAR,BLUE,1-Beautiful, could not be nicer
8190323,07/21/2008,21.25,NO,6.5,0.37,6,33,42,27,LOW,,CLEAR,BLUE,1-Beautiful, could not be nicer
8190323,08/26/2008,27,NO,8.2,1.61,7,30,43,38,LOW,,CLEAR,BLUE,1-Beautiful, could not be nicer
8190323,09/21/2008,21.75,NO,6.6,,,33,,,LOW,,CLEAR,BLUE,1-Beautiful, could not be nicer
8190323,05/05/2009,13.5,NO,4.1,,13,40,48,,LOW,,CLEAR,BLUE,1-Beautiful, could not be nicer
8190323,05/24/2009,13,NO,4,,,40,,,LOW,,CLEAR,BLUE,1-Beautiful, could not be nicer
8190323,06/03/2009,16.25,NO,4.9,,,37,,,LOW,,CLEAR,BLUE,1-Beautiful, could not be nicer
8190323,06/15/2009,22.25,NO,6.8,,,32,,,LOW,,CLEAR,BLUE,1-Beautiful, could not be nicer
8190323,06/21/2009,18,NO,5.5,1.32,8,35,44,37,LOW,,CLEAR,BLUE,1-Beautiful, could not be nicer
8190323,07/06/2009,16.5,NO,5,,,37,,,LOW,,CLEAR,BLUE,1-Beautiful, could not be nicer
8190323,07/21/2009,18.5,NO,5.6,2,9,35,45,40,LOW,,CLEAR,BLUE,1-Beautiful, could not be nicer
8190323,08/05/2009,18,NO,5.5,,,35,,,LOW,,CLEAR,BLUE,1-Beautiful, could not be nicer
8190323,08/23/2009,20.25,NO,6.2,1.77,7,34,43,39,LOW,,CLEAR,BLUE,1-Beautiful, could not be nicer
8190323,09/06/2009,18,NO,5.5,,,35,,,LOW,,CLEAR,BLUE,1-Beautiful, could not be nicer
8190323,10/09/2009,17,NO,5.2,,,36,,,LOW,,CLEAR,BLUE,1-Beautiful, could not be nicer
8191324,07/21/2012,,,,1.4,70,,61,37,,,,,
53179835,07/21/2012,19.25,NO,5.9,,,35,,,HIGH,,CLEAR,GREEN,1-Beautiful, could not be nicer
8191324,08/04/2014,14.5,NO,4.4,1.99,150,39,67,40,HIGH,,CLEAR,GREEN,1-Beautiful, could not be nicer
82607229,07/17/2017,23,NO,7,1.06,10.5,32,46,35,,,CLEAR,BLUE,1-Beautiful, could not be nicer
10585221,08/09/2017,19,NO,5.8,1.84,14.4,35,49,39,,,CLEAR,BLUE,1-Beautiful, could not be nicer
10585221,09/05/2017,16,NO,4.9,2.85,15.8,37,50,43,,,CLEAR,BLUE,1-Beautiful, could not be nicer



Start Date,Depth,Depth Units,Temperature,Temperature Units,Dissolved Oxygen,Dissolved Oxygen Units
06/23/1994,0,FEET,73,DEGREES F,,
06/23/1994,5,FEET,73,DEGREES F,,
06/23/1994,10,FEET,73,DEGREES F,,
06/23/1994,20,FEET,69,DEGREES F,,
06/23/1994,25,FEET,65,DEGREES F,,
06/23/1994,30,FEET,56,DEGREES F,,
06/23/1994,40,FEET,50,DEGREES F,,
06/23/1994,50,FEET,49,DEGREES F,,
06/23/1994,63,FEET,47,DEGREES F,,
06/23/1994,,,74,C,,
07/26/1994,1,FEET,72,DEGREES F,,
07/26/1994,5,FEET,72,DEGREES F,,
07/26/1994,10,FEET,72,DEGREES F,,
07/26/1994,15,FEET,72,DEGREES F,,
07/26/1994,20,FEET,72,DEGREES F,,
07/26/1994,25,FEET,71,DEGREES F,,
07/26/1994,30,FEET,63,DEGREES F,,
07/26/1994,35,FEET,56,DEGREES F,,
07/26/1994,40,FEET,56,DEGREES F,,
07/26/1994,50,FEET,51,DEGREES F,,
07/26/1994,60,FEET,49,DEGREES F,,
09/01/1994,1,FEET,68,DEGREES F,,
09/01/1994,5,FEET,68,DEGREES F,,
09/01/1994,10,FEET,68,DEGREES F,,
09/01/1994,15,FEET,67,DEGREES F,,
09/01/1994,20,FEET,67,DEGREES F,,
09/01/1994,25,FEET,67,DEGREES F,,
09/01/1994,30,FEET,66,DEGREES F,,
09/01/1994,35,FEET,61,DEGREES F,,
09/01/1994,40,FEET,55,DEGREES F,,
09/01/1994,50,FEET,50,DEGREES F,,
09/01/1994,60,FEET,48,DEGREES F,,
10/13/1994,1,FEET,56,DEGREES F,,
10/13/1994,10,FEET,55,DEGREES F,,
10/13/1994,20,FEET,55,DEGREES F,,
10/13/1994,30,FEET,55,DEGREES F,,
10/13/1994,40,FEET,55,DEGREES F,,
10/13/1994,50,FEET,55,DEGREES F,,
10/13/1994,60,FEET,48,DEGREES F,,
10/13/1994,62,FEET,48,DEGREES F,,
05/02/1995,1,FEET,45,DEGREES F,,
05/02/1995,10,FEET,45,DEGREES F,,
05/02/1995,20,FEET,44,DEGREES F,,
05/02/1995,30,FEET,43,DEGREES F,,
05/02/1995,40,FEET,42,DEGREES F,,
05/02/1995,50,FEET,42,DEGREES F,,
05/02/1995,60,FEET,41,DEGREES F,,
07/17/1995,1,FEET,72,DEGREES F,,
07/17/1995,10,FEET,72,DEGREES F,,
07/17/1995,20,FEET,67,DEGREES F,,
07/17/1995,30,FEET,54,DEGREES F,,
07/17/1995,40,FEET,47,DEGREES F,,
07/17/1995,50,FEET,44,DEGREES F,,
07/17/1995,60,FEET,42,DEGREES F,,
08/23/1995,1,FEET,76,DEGREES F,,
08/23/1995,10,FEET,75,DEGREES F,,
08/23/1995,20,FEET,74,DEGREES F,,
08/23/1995,30,FEET,65,DEGREES F,,
08/23/1995,40,FEET,50,DEGREES F,,
08/23/1995,50,FEET,47,DEGREES F,,
08/23/1995,60,FEET,45,DEGREES F,,
10/16/1995,1,FEET,55,DEGREES F,,
10/16/1995,10,FEET,53,DEGREES F,,
10/16/1995,20,FEET,53,DEGREES F,,
10/16/1995,30,FEET,53,DEGREES F,,
10/16/1995,40,FEET,52,DEGREES F,,
10/16/1995,50,FEET,50,DEGREES F,,
10/16/1995,60,FEET,45,DEGREES F,,
10/16/1995,61,FEET,45,DEGREES F,,
06/12/1996,1,FEET,69,DEGREES F,,
06/12/1996,10,FEET,63,DEGREES F,,
06/12/1996,20,FEET,61,DEGREES F,,
06/12/1996,30,FEET,55,DEGREES F,,
06/12/1996,40,FEET,50,DEGREES F,,
06/12/1996,50,FEET,47,DEGREES F,,
06/12/1996,60,FEET,43,DEGREES F,,
07/16/1996,1,FEET,72,DEGREES F,,
07/16/1996,10,FEET,69,DEGREES F,,
07/16/1996,20,FEET,69,DEGREES F,,
07/16/1996,30,FEET,56,DEGREES F,,
07/16/1996,40,FEET,49,DEGREES F,,
07/16/1996,50,FEET,49,DEGREES F,,
07/16/1996,60,FEET,43,DEGREES F,,
07/16/1996,62,FEET,41,DEGREES F,,
08/26/1996,1,FEET,72,DEGREES F,,
08/26/1996,10,FEET,71,DEGREES F,,
08/26/1996,20,FEET,70,DEGREES F,,
08/26/1996,30,FEET,62,DEGREES F,,
08/26/1996,35,FEET,53,DEGREES F,,
08/26/1996,40,FEET,52,DEGREES F,,
08/26/1996,50,FEET,45,DEGREES F,,
08/26/1996,60,FEET,44,DEGREES F,,
08/26/1996,62,FEET,45,DEGREES F,,
10/15/1996,1,FEET,54,DEGREES F,,
10/15/1996,10,FEET,53,DEGREES F,,
10/15/1996,20,FEET,52,DEGREES F,,
10/15/1996,30,FEET,52,DEGREES F,,
10/15/1996,40,FEET,52,DEGREES F,,
10/15/1996,50,FEET,50,DEGREES F,,
10/15/1996,60,FEET,44,DEGREES F,,
10/15/1996,64,FEET,44,DEGREES F,,
05/05/1997,1,FEET,44,DEGREES F,,
05/05/1997,5,FEET,41,DEGREES F,,
05/05/1997,10,FEET,41,DEGREES F,,
05/05/1997,15,FEET,41,DEGREES F,,
05/05/1997,20,FEET,41,DEGREES F,,
05/05/1997,30,FEET,39,DEGREES F,,
05/05/1997,40,FEET,37,DEGREES F,,
05/05/1997,50,FEET,36,DEGREES F,,
05/05/1997,60,FEET,35,DEGREES F,,
05/05/1997,63,FEET,35,DEGREES F,,
06/18/1997,1,FEET,60,DEGREES F,,
06/18/1997,5,FEET,60,DEGREES F,,
06/18/1997,15,FEET,60,DEGREES F,,
06/18/1997,20,FEET,53,DEGREES F,,
06/18/1997,25,FEET,51,DEGREES F,,
06/18/1997,30,FEET,49,DEGREES F,,
06/18/1997,40,FEET,44,DEGREES F,,
06/18/1997,50,FEET,42,DEGREES F,,
06/18/1997,60,FEET,41,DEGREES F,,
06/18/1997,63,FEET,41,DEGREES F,,
07/14/1997,1,FEET,67,DEGREES F,,
07/14/1997,5,FEET,66,DEGREES F,,
07/14/1997,10,FEET,66,DEGREES F,,
07/14/1997,15,FEET,65,DEGREES F,,
07/14/1997,20,FEET,63,DEGREES F,,
07/14/1997,25,FEET,56,DEGREES F,,
07/14/1997,30,FEET,52,DEGREES F,,
07/14/1997,40,FEET,47,DEGREES F,,
07/14/1997,50,FEET,44,DEGREES F,,
07/14/1997,60,FEET,44,DEGREES F,,
07/14/1997,63,FEET,42,DEGREES F,,
08/17/1997,1,FEET,65,DEGREES F,,
08/17/1997,10,FEET,64,DEGREES F,,
08/17/1997,20,FEET,64,DEGREES F,,
08/17/1997,25,FEET,63,DEGREES F,,
