Lake Water Quality Report - 1950 to 2017


Lake Name,County Name,Waterbody ID(WBIC),Region Code,County Code,Station Name,Station ID,Geo Region,Lake Type
Anderson Lake,Vilas,968500,NO,64,,643042,NE,SEEPAGE



Group Seq No, Start Date, Secchi (Feet),Secchi Hit Bottom?,Secchi (Meters),Chlorophyll(ug/l),Total Phosphorus(ug/l),Secchi TSI,Total Phosphorus TSI,Chlorophyll TSI,Lake Level,Staff Gauge,Appearance,Color,Perception
8189310,07/21/2005,,,,1.49,17,,50,38,,,,,
8189310,08/01/2005,20,NO,6.1,,,34,,,NORMAL,,CLEAR,GREEN,1-Beautiful, could not be nicer
8189310,08/15/2005,21,NO,6.4,1.76,7,33,43,39,NORMAL,,CLEAR,GREEN,1-Beautiful, could not be nicer
8189309,08/28/2005,22.5,NO,6.8,,,32,,,NORMAL,,CLEAR,GREEN,1-Beautiful, could not be nicer
8189310,09/11/2005,22,NO,6.7,,,33,,,LOW,,CLEAR,BLUE,1-Beautiful, could not be nicer
8189309,09/26/2005,19,NO,5.8,,,35,,,LOW,,CLEAR,GREEN,1-Beautiful, could not be nicer
8189310,10/09/2005,19,NO,5.8,1.6,7,35,43,38,NORMAL,,CLEAR,GREEN,1-Beautiful, could not be nicer
8189310,04/15/2006,17,NO,5.2,,,36,,,HIGH,,CLEAR,GREEN,1-Beautiful, could not be nicer
8189310,05/07/2006,17,NO,5.2,,14,36,49,,HIGH,,CLEAR,GREEN,1-Beautiful, could not be nicer
8189310,05/22/2006,22.5,NO,6.8,,,32,,,HIGH,,CLEAR,GREEN,1-Beautiful, could not be nicer
8189310,06/03/2006,20.3,NO,6.2,,,34,,,HIGH,,CLEAR,GREEN,1-Beautiful, could not be nicer
8189310,06/18/2006,20,NO,6.1,1.83,7,34,43,39,HIGH,,CLEAR,GREEN,1-Beautiful, could not be nicer
8189309,06/29/2006,16,NO,4.9,,,37,,,HIGH,,CLEAR,GREEN,1-Beautiful, could not be nicer
8189310,07/10/2006,19,NO,5.8,0.97,11,35,47,35,HIGH,,CLEAR,GREEN,1-Beautiful, could not be nicer
8189310,07/29/2006,22,NO,6.7,,,33,,,HIGH,,CLEAR,GREEN,1-Beautiful, could not be nicer
8189310,08/19/2006,19,NO,5.8,1.56,8,35,44,38,HIGH,,CLEAR,GREEN,1-Beautiful, could not be nicer
8189310,09/02/2006,20,NO,6.1,,,34,,,HIGH,,CLEAR,GREEN,1-Beautiful, could not be nicer
8189309,09/28/2006,18.5,NO,5.6,,,35,,,HIGH,,CLEAR,GREEN,1-Beautiful, could not be nicer
8189310,10/01/2006,20,NO,6.1,,,34,,,HIGH,,CLEAR,,1-Beautiful, could not be nicer
8189310,10/15/2006,17,NO,5.2,2.17,9,36,45,41,HIGH,,CLEAR,GREEN,1-Beautiful, could not be nicer
8189310,05/10/2007,17,NO,5.2,,8,36,44,,LOW,,CLEAR,GREEN,1-Beautiful, could not be nicer
8189310,05/26/2007,17,NO,5.2,,,36,,,LOW,,,GREEN,1-Beautiful, could not be nicer
8189310,06/10/2007,19.5,NO,5.9,0.73,12,34,47,32,LOW,,,GREEN,1-Beautiful, could not be nicer
8189310,06/20/2007,20.5,NO,6.2,,,34,,,LOW,,,GREEN,1-Beautiful, could not be nicer
8189310,06/30/2007,20,NO,6.1,,,34,,,LOW,,,GREEN,1-Beautiful, could not be nicer
8189310,07/15/2007,18.5,NO,5.6,1.7,6,35,42,39,LOW,,,GREEN,1-Beautiful, could not be nicer
8189310,07/24/2007,23.5,NO,7.1,,,32,,,LOW,,,GREEN,1-Beautiful, could not be nicer
8189310,08/09/2007,24,NO,7.3,,,31,,,LOW,,,GREEN,1-Beautiful, could not be nicer
8189310,08/18/2007,25,NO,7.6,0.98,,31,,35,LOW,,,GREEN,1-Beautiful, could not be nicer
8189310,09/05/2007,24,NO,7.3,,,31,,,LOW,,,GREEN,1-Beautiful, could not be nicer
8189310,09/15/2007,23,NO,7,,,32,,,LOW,,,GREEN,1-Beautiful, could not be nicer
8189310,09/29/2007,23,NO,7,,,32,,,LOW,,,GREEN,1-Beautiful, could not be nicer
8189310,10/08/2007,20,NO,6.1,,,34,,,LOW,,,GREEN,1-Beautiful, could not be nicer
8189310,10/20/2007,13,NO,4,,,40,,,LOW,,,GREEN,1-Beautiful, could not be nicer
8189310,05/12/2008,15,NO,4.6,,10,38,46,,LOW,,,BLUE,1-Beautiful, could not be nicer
8189310,05/28/2008,16.5,NO,5,,,37,,,LOW,,,BLUE,1-Beautiful, could not be nicer
8189310,06/21/2008,16.5,NO,5,1.41,10,37,46,37,LOW,,,BLUE,1-Beautiful, could not be nicer
8189310,07/03/2008,20,NO,6.1,,,34,,,LOW,,CLEAR,BLUE,1-Beautiful, could not be nicer
8189310,07/19/2008,16,NO,4.9,,12,37,47,,LOW,,CLEAR,BLUE,1-Beautiful, could not be nicer
8189310,07/28/2008,21,NO,6.4,,,33,,,LOW,,CLEAR,BLUE,1-Beautiful, could not be nicer
8189310,08/11/2008,21,NO,6.4,,,33,,,LOW,,,BLUE,1-Beautiful, could not be nicer
8189310,08/24/2008,22,NO,6.7,1.63,5,33,41,38,LOW,,,BLUE,1-Beautiful, could not be nicer
8189310,09/10/2008,22,NO,6.7,,,33,,,LOW,,,BLUE,1-Beautiful, could not be nicer
8189310,09/20/2008,22,NO,6.7,,,33,,,LOW,,,BLUE,1-Beautiful, could not be nicer
8189310,10/05/2008,20,NO,6.1,,,34,,,LOW,,,BLUE,1-Beautiful, could not be nicer
8189310,05/23/2009,12.5,NO,3.8,,18,41,51,,LOW,,,GREEN,1-Beautiful, could not be nicer
8189310,06/03/2009,15,NO,4.6,,,38,,,LOW,,,GREEN,1-Beautiful, could not be nicer
8189310,06/20/2009,18,NO,5.5,0.72,7,35,43,32,LOW,,,GREEN,1-Beautiful, could not be nicer
8189310,07/04/2009,18.5,NO,5.6,,,35,,,LOW,,,BLUE,1-Beautiful, could not be nicer
8189310,07/19/2009,14.5,NO,4.4,1.78,10,39,46,39,LOW,,,BLUE,1-Beautiful, could not be nicer
8189310,08/02/2009,13.5,NO,4.1,,,40,,,LOW,,,BLUE,1-Beautiful, could not be nicer
8189310,08/17/2009,18,NO,5.5,1.2,9,35,45,36,LOW,,,BLUE,1-Beautiful, could not be nicer
8189310,09/04/2009,20,NO,6.1,,,34,,,LOW,,,BLUE,1-Beautiful, could not be nicer
8189310,09/15/2009,22,NO,6.7,,,33,,,LOW,,CLEAR,BLUE,1-Beautiful, could not be nicer
8189310,09/23/2009,22,NO,6.7,,,33,,,LOW,,CLEAR,BLUE,1-Beautiful, could not be nicer
8189310,04/18/2010,16.5,NO,5,,9,37,45,,LOW,,,GREEN,1-Beautiful, could not be nicer
8189310,05/04/2010,20,NO,6.1,,,34,,,LOW,,,GREEN,1-Beautiful, could not be nicer
8189310,05/15/2010,22,NO,6.7,,,33,,,LOW,,,GREEN,1-Beautiful, could not be nicer
8189310,05/28/2010,21.5,NO,6.5,,,33,,,LOW,,,BLUE,1-Beautiful, could not be nicer
8189310,06/23/2010,27,NO,8.2,0.64,7,30,43,31,LOW,,,BLUE,1-Beautiful, could not be nicer
8189310,07/12/2010,24,NO,7.3,,,31,,,LOW,,,BLUE,1-Beautiful, could not be nicer
8189310,07/25/2010,23,NO,7,0.57,5,32,41,31,LOW,,,BLUE,1-Beautiful, could not be nicer
8189310,08/06/2010,23.5,NO,7.1,,,32,,,LOW,,,BLUE,1-Beautiful, could not be nicer
8189310,08/23/2010,17,NO,5.2,,,36,,,LOW,,CLEAR,BLUE,1-Beautiful, could not be nicer
37177048,08/23/2010,,,,1.33,9,,45,37,,,,,
37177048,09/13/2010,13.5,,4.1,,,40,,,,,,,
37177048,09/26/2010,15.5,NO,4.7,,,38,,,,,MURKY,GREEN,2-Very minor aesthetic problems
37177048,05/17/2011,19,,5.8,,11,35,47,,,,CLEAR,GREEN,2-Very minor aesthetic problems
37177048,06/26/2011,17,,5.2,1.62,10,36,46,38,,,CLEAR,GREEN,2-Very minor aesthetic problems
37177048,07/28/2011,17,,5.2,1.44,10,36,46,38,,,CLEAR,GREEN,2-Very minor aesthetic problems
37177048,08/29/2011,24.5,,7.4,0.81,9,31,45,33,,,CLEAR,GREEN,1-Beautiful, could not be nicer
37177048,04/04/2012,13,,4,,13,40,48,,,,MURKY,GREEN,2-Very minor aesthetic problems
37177048,05/26/2012,18.5,,5.6,,,35,,,,,CLEAR,GREEN,2-Very minor aesthetic problems
37177048,06/22/2012,19,,5.8,1.4,12,35,47,37,,,CLEAR,GREEN,2-Very minor aesthetic problems
37177048,07/29/2012,20.5,,6.2,,,34,,,,,CLEAR,GREEN,1-Beautiful, could not be nicer
37177048,08/31/2012,24,,7.3,1.27,7,31,43,37,,,CLEAR,GREEN,1-Beautiful, could not be nicer
37177048,05/25/2013,20,NO,6.1,,9.45,34,46,,,,CLEAR,GREEN,2-Very minor aesthetic problems
37177048,06/26/2013,14,NO,4.3,3.18,11.6,39,47,44,,,MURKY,GREEN,3-Enjoyment somewhat impaired (algae)
37177048,07/29/2013,25,NO,7.6,2.65,9.92,31,46,42,,,CLEAR,GREEN,1-Beautiful, could not be nicer
37177048,08/18/2013,24,NO,7.3,1.15,7.78,31,44,36,,,CLEAR,GREEN,1-Beautiful, could not be nicer
37177048,05/20/2014,27,NO,8.2,,5.25,30,41,,,,CLEAR,GREEN,1-Beautiful, could not be nicer
37177048,06/23/2014,20,NO,6.1,1.69,5.68,34,42,39,,,CLEAR,GREEN,2-Very minor aesthetic problems
37177048,07/21/2014,25,NO,7.6,0.852,,31,,34,,,CLEAR,GREEN,2-Very minor aesthetic problems
37177048,08/22/2014,28,NO,8.5,1.06,9.34,29,45,35,,,CLEAR,GREEN,2-Very minor aesthetic problems
37177048,05/06/2015,,,,,9.42,,46,,,,,,
37177123,05/06/2015,25,NO,7.6,,,31,,,,,CLEAR,GREEN,1-Beautiful, could not be nicer
37177048,06/26/2015,23,NO,7,1.28,12.6,32,48,37,,,CLEAR,GREEN,1-Beautiful, could not be nicer
37177048,07/22/2015,22,NO,6.7,0.477,13.3,33,48,29,,,CLEAR,GREEN,1-Beautiful, could not be nicer
37177048,08/29/2015,25,NO,7.6,1.08,11.2,31,47,35,,,CLEAR,GREEN,1-Beautiful, could not be nicer
37177048,06/24/2016,22,NO,6.7,0.38,,33,,27,,,MURKY,GREEN,2-Very minor aesthetic problems
37177048,07/19/2016,27,NO,8.2,,12.6,30,48,,,,CLEAR,GREEN,1-Beautiful, could not be nicer
37177048,08/25/2016,20,NO,6.1,0.596,14.5,34,49,31,,,CLEAR,GREEN,2-Very minor aesthetic problems
37177048,06/16/2017,19,NO,5.8,2.76,13.4,35,48,42,HIGH,,MURKY,BROWN,3-Enjoyment somewhat impaired (algae)
37177048,07/22/2017,,,,0.728,11,,47,32,,,,,
37177048,07/28/2017,22,NO,6.7,,,33,,,HIGH,,CLEAR,GREEN,1-Beautiful, could not be nicer
37177048,08/21/2017,23,NO,7,1.85,12.2,32,48,39,,,CLEAR,GREEN,1-Beautiful, could not be nicer



Start Date,Depth,Depth Units,Temperature,Temperature Units,Dissolved Oxygen,Dissolved Oxygen Units
06/21/1997,3,FEET,64,DEGREES F,,
06/21/1997,5,FEET,64,DEGREES F,,
06/21/1997,10,FEET,64,DEGREES F,,
06/21/1997,15,FEET,56,DEGREES F,,
06/21/1997,20,FEET,52,DEGREES F,,
06/21/1997,25,FEET,48,DEGREES F,,
06/21/1997,30,FEET,45,DEGREES F,,
06/21/1997,35,FEET,43,DEGREES F,,
06/21/1997,40,FEET,42,DEGREES F,,
06/21/1997,50,FEET,40,DEGREES F,,
06/21/1997,60,FEET,40,DEGREES F,,
07/18/1997,3,FEET,75,DEGREES F,,
07/18/1997,5,FEET,74,DEGREES F,,
07/18/1997,10,FEET,73,DEGREES F,,
07/18/1997,15,FEET,63,DEGREES F,,
07/18/1997,20,FEET,57,DEGREES F,,
07/18/1997,25,FEET,53,DEGREES F,,
07/18/1997,30,FEET,48,DEGREES F,,
07/18/1997,35,FEET,45,DEGREES F,,
07/18/1997,40,FEET,43,DEGREES F,,
07/18/1997,50,FEET,41,DEGREES F,,
07/18/1997,60,FEET,40,DEGREES F,,
08/11/1997,3,FEET,70,DEGREES F,,
08/11/1997,5,FEET,70,DEGREES F,,
08/11/1997,10,FEET,70,DEGREES F,,
08/11/1997,15,FEET,70,DEGREES F,,
08/11/1997,20,FEET,64,DEGREES F,,
08/11/1997,25,FEET,56,DEGREES F,,
08/11/1997,30,FEET,52,DEGREES F,,
08/11/1997,35,FEET,46,DEGREES F,,
08/11/1997,40,FEET,44,DEGREES F,,
08/11/1997,45,FEET,42,DEGREES F,,
08/11/1997,50,FEET,40,DEGREES F,,
08/11/1997,55,FEET,40,DEGREES F,,
08/11/1997,60,FEET,40,DEGREES F,,
09/10/1997,19,FEET,3,DEGREES F,,
10/15/1997,3,FEET,55,DEGREES F,,
10/15/1997,5,FEET,55,DEGREES F,,
10/15/1997,10,FEET,54,DEGREES F,,
10/15/1997,15,FEET,54,DEGREES F,,
10/15/1997,20,FEET,55,DEGREES F,,
10/15/1997,30,FEET,54,DEGREES F,,
10/15/1997,35,FEET,49,DEGREES F,,
10/15/1997,40,FEET,46,DEGREES F,,
10/15/1997,45,FEET,44,DEGREES F,,
10/15/1997,50,FEET,42,DEGREES F,,
10/15/1997,60,FEET,41,DEGREES F,,
05/19/1999,3,FEET,57,DEGREES F,,
05/19/1999,5,FEET,57,DEGREES F,,
05/19/1999,10,FEET,57,DEGREES F,,
05/19/1999,15,FEET,51,DEGREES F,,
05/19/1999,20,FEET,46,DEGREES F,,
05/19/1999,25,FEET,44,DEGREES F,,
05/19/1999,30,FEET,42,DEGREES F,,
05/19/1999,35,FEET,40,DEGREES F,,
05/19/1999,40,FEET,40,DEGREES F,,
05/19/1999,50,FEET,40,DEGREES F,,
05/19/1999,60,FEET,40,DEGREES F,,
06/18/1999,3,FEET,65,DEGREES F,,
06/18/1999,5,FEET,65,DEGREES F,,
06/18/1999,10,FEET,64,DEGREES F,,
06/18/1999,15,FEET,64,DEGREES F,,
06/18/1999,20,FEET,55,DEGREES F,,
06/18/1999,25,FEET,49,DEGREES F,,
06/18/1999,30,FEET,46,DEGREES F,,
06/18/1999,35,FEET,43,DEGREES F,,
06/18/1999,40,FEET,41,DEGREES F,,
06/18/1999,50,FEET,40,DEGREES F,,
06/18/1999,60,FEET,40,DEGREES F,,
06/18/1999,65,FEET,40,DEGREES F,,
07/17/1999,3,FEET,73,DEGREES F,,
07/17/1999,5,FEET,73,DEGREES F,,
07/17/1999,10,FEET,71,DEGREES F,,
07/17/1999,15,FEET,69,DEGREES F,,
07/17/1999,20,FEET,62,DEGREES F,,
07/17/1999,25,FEET,54,DEGREES F,,
07/17/1999,30,FEET,49,DEGREES F,,
07/17/1999,35,FEET,46,DEGREES F,,
07/17/1999,40,FEET,43,DEGREES F,,
07/17/1999,50,FEET,40,DEGREES F,,
07/17/1999,60,FEET,40,DEGREES F,,
07/17/1999,65,FEET,40,DEGREES F,,
07/17/1999,66,FEET,40,DEGREES F,,
08/20/1999,3,FEET,69,DEGREES F,,
08/20/1999,5,FEET,69,DEGREES F,,
08/20/1999,10,FEET,67,DEGREES F,,
08/20/1999,15,FEET,67,DEGREES F,,
08/20/1999,20,FEET,66,DEGREES F,,
08/20/1999,25,FEET,57,DEGREES F,,
08/20/1999,30,FEET,50,DEGREES F,,
08/20/1999,35,FEET,46,DEGREES F,,
08/20/1999,40,FEET,43,DEGREES F,,
08/20/1999,50,FEET,40,DEGREES F,,
08/20/1999,60,FEET,39,DEGREES F,,
08/20/1999,65,FEET,39,DEGREES F,,
10/06/1999,3,FEET,52,DEGREES F,,
10/06/1999,5,FEET,52,DEGREES F,,
10/06/1999,10,FEET,52,DEGREES F,,
10/06/1999,15,FEET,52,DEGREES F,,
10/06/1999,20,FEET,52,DEGREES F,,
10/06/1999,25,FEET,52,DEGREES F,,
10/06/1999,30,FEET,51,DEGREES F,,
10/06/1999,35,FEET,50,DEGREES F,,
10/06/1999,40,FEET,44,DEGREES F,,
10/06/1999,50,FEET,40,DEGREES F,,
10/06/1999,60,FEET,40,DEGREES F,,
05/03/2000,3,FEET,50,DEGREES F,,
05/03/2000,5,FEET,50,DEGREES F,,
05/03/2000,10,FEET,46,DEGREES F,,
05/03/2000,15,FEET,41,DEGREES F,,
05/03/2000,20,FEET,39,DEGREES F,,
05/03/2000,25,FEET,38,DEGREES F,,
05/03/2000,30,FEET,38,DEGREES F,,
05/03/2000,35,FEET,38,DEGREES F,,
05/03/2000,40,FEET,38,DEGREES F,,
05/03/2000,50,FEET,38,DEGREES F,,
05/03/2000,60,FEET,38,DEGREES F,,
06/18/2000,3,FEET,60,DEGREES F,,
06/18/2000,5,FEET,61,DEGREES F,,
06/18/2000,10,FEET,60,DEGREES F,,
06/18/2000,15,FEET,59,DEGREES F,,
06/18/2000,20,FEET,50,DEGREES F,,
06/18/2000,25,FEET,46,DEGREES F,,
06/18/2000,30,FEET,43,DEGREES F,,
06/18/2000,35,FEET,41,DEGREES F,,
06/18/2000,40,FEET,40,DEGREES F,,
06/18/2000,50,FEET,39,DEGREES F,,
06/18/2000,59,FEET,38,DEGREES F,,
07/13/2000,3,FEET,68,DEGREES F,,
07/13/2000,5,FEET,68,DEGREES F,,
07/13/2000,10,FEET,68,DEGREES F,,
07/13/2000,15,FEET,66,DEGREES F,,
07/13/2000,20,FEET,56,DEGREES F,,
07/13/2000,25,FEET,48,DEGREES F,,
07/13/2000,30,FEET,45,DEGREES F,,
07/13/2000,35,FEET,42,DEGREES F,,
07/13/2000,40,FEET,42,DEGREES F,,
07/13/2000,50,FEET,39,DEGREES F,,
07/13/2000,55,FEET,39,DEGREES F,,
07/13/2000,62,FEET,39,DEGREES F,,
08/14/2000,3,FEET,70,DEGREES F,,
08/14/2000,5,FEET,69,DEGREES F,,
08/14/2000,10,FEET,69,DEGREES F,,
08/14/2000,15,FEET,68,DEGREES F,,
08/14/2000,20,FEET,64,DEGREES F,,
08/14/2000,25,FEET,54,DEGREES F,,
08/14/2000,30,FEET,48,DEGREES F,,
08/14/2000,35,FEET,44,DEGREES F,,
08/14/2000,40,FEET,42,DEGREES F,,
08/14/2000,50,FEET,40,DEGREES F,,
10/17/2000,3,FEET,50,DEGREES F,,
10/17/2000,5,FEET,50,DEGREES F,,
10/17/2000,10,FEET,50,DEGREES F,,
10/17/2000,15,FEET,50,DEGREES F,,
10/17/2000,20,FEET,50,DEGREES F,,
10/17/2000,25,FEET,50,DEGREES F,,
10/17/2000,30,FEET,50,DEGREES F,,
10/17/2000,35,FEET,50,DEGREES F,,
10/17/2000,40,FEET,44,DEGREES F,,
10/17/2000,50,FEET,40,DEGREES F,,
10/17/2000,60,FEET,40,DEGREES F,,
10/17/2000,65,FEET,40,DEGREES F,,
05/03/2001,3,FEET,58,DEGREES F,,
05/03/2001,5,FEET,58,DEGREES F,,
05/03/2001,10,FEET,55,DEGREES F,,
05/03/2001,15,FEET,43,DEGREES F,,
05/03/2001,20,FEET,40,DEGREES F,,
05/03/2001,25,FEET,40,DEGREES F,,
05/03/2001,30,FEET,39,DEGREES F,,
05/03/2001,35,FEET,39,DEGREES F,,
05/03/2001,40,FEET,39,DEGREES F,,
05/03/2001,50,FEET,39,DEGREES F,,
05/03/2001,60,FEET,39,DEGREES F,,
06/17/2001,3,FEET,67,DEGREES F,,
06/17/2001,5,FEET,67,DEGREES F,,
06/17/2001,10,FEET,63,DEGREES F,,
06/17/2001,15,FEET,59,DEGREES F,,
06/17/2001,20,FEET,50,DEGREES F,,
06/17/2001,25,FEET,47,DEGREES F,,
06/17/2001,30,FEET,44,DEGREES F,,
06/17/2001,35,FEET,42,DEGREES F,,
06/17/2001,40,FEET,40,DEGREES F,,
06/17/2001,50,FEET,40,DEGREES F,,
06/17/2001,60,FEET,40,DEGREES F,,
06/17/2001,63,FEET,40,DEGREES F,,
07/11/2001,3,FEET,70,DEGREES F,,
07/11/2001,5,FEET,70,DEGREES F,,
07/11/2001,10,FEET,69,DEGREES F,,
07/11/2001,15,FEET,68,DEGREES F,,
07/11/2001,20,FEET,66,DEGREES F,,
07/11/2001,25,FEET,64,DEGREES F,,
07/11/2001,30,FEET,47,DEGREES F,,
07/11/2001,35,FEET,43,DEGREES F,,
07/11/2001,40,FEET,41,DEGREES F,,
07/11/2001,50,FEET,40,DEGREES F,,
07/11/2001,60,FEET,40,DEGREES F,,
08/12/2001,3,FEET,73,DEGREES F,,
08/12/2001,5,FEET,72,DEGREES F,,
08/12/2001,10,FEET,72,DEGREES F,,
08/12/2001,15,FEET,72,DEGREES F,,
08/12/2001,20,FEET,64,DEGREES F,,
08/12/2001,25,FEET,64,DEGREES F,,
08/12/2001,30,FEET,50,DEGREES F,,
08/12/2001,35,FEET,45,DEGREES F,,
08/12/2001,40,FEET,42,DEGREES F,,
08/12/2001,50,FEET,40,DEGREES F,,
08/12/2001,60,FEET,40,DEGREES F,,
10/09/2001,3,FEET,53,DEGREES F,,
10/09/2001,5,FEET,53,DEGREES F,,
10/09/2001,10,FEET,52,DEGREES F,,
10/09/2001,15,FEET,53,DEGREES F,,
10/09/2001,20,FEET,52,DEGREES F,,
10/09/2001,25,FEET,52,DEGREES F,,
10/09/2001,30,FEET,52,DEGREES F,,
10/09/2001,35,FEET,50,DEGREES F,,
10/09/2001,38,FEET,47,DEGREES F,,
10/09/2001,40,FEET,44,DEGREES F,,
10/09/2001,50,FEET,40,DEGREES F,,
10/09/2001,60,FEET,40,DEGREES F,,
10/09/2001,63,FEET,40,DEGREES F,,
05/14/2002,3,FEET,44,DEGREES F,,
05/14/2002,5,FEET,44,DEGREES F,,
05/14/2002,10,FEET,44,DEGREES F,,
05/14/2002,15,FEET,42,DEGREES F,,
05/14/2002,20,FEET,41,DEGREES F,,
05/14/2002,25,FEET,40,DEGREES F,,
05/14/2002,30,FEET,40,DEGREES F,,
05/14/2002,35,FEET,39,DEGREES F,,
05/14/2002,40,FEET,39,DEGREES F,,
06/06/2002,3,FEET,59,DEGREES F,,
06/06/2002,5,FEET,59,DEGREES F,,
06/06/2002,10,FEET,59,DEGREES F,,
06/06/2002,15,FEET,58,DEGREES F,,
06/27/2002,3,FEET,72,DEGREES F,,
06/27/2002,5,FEET,72,DEGREES F,,
06/27/2002,10,FEET,68,DEGREES F,,
06/27/2002,15,FEET,61,DEGREES F,,
06/27/2002,20,FEET,54,DEGREES F,,
06/27/2002,25,FEET,50,DEGREES F,,
06/27/2002,30,FEET,47,DEGREES F,,
06/27/2002,35,FEET,44,DEGREES F,,
06/27/2002,40,FEET,43,DEGREES F,,
06/27/2002,45,FEET,42,DEGREES F,,
06/27/2002,50,FEET,42,DEGREES F,,
06/27/2002,55,FEET,42,DEGREES F,,
06/27/2002,60,FEET,42,DEGREES F,,
07/12/2002,3,FEET,77,DEGREES F,,
07/12/2002,5,FEET,76,DEGREES F,,
07/12/2002,10,FEET,75,DEGREES F,,
07/12/2002,15,FEET,67,DEGREES F,,
07/12/2002,20,FEET,58,DEGREES F,,
07/12/2002,25,FEET,52,DEGREES F,,
07/12/2002,30,FEET,48,DEGREES F,,
07/12/2002,35,FEET,46,DEGREES F,,
07/12/2002,40,FEET,44,DEGREES F,,
07/12/2002,45,FEET,43,DEGREES F,,
07/12/2002,50,FEET,42,DEGREES F,,
07/12/2002,55,FEET,42,DEGREES F,,
07/12/2002,60,FEET,42,DEGREES F,,
08/14/2002,3,FEET,73,DEGREES F,,
08/14/2002,5,FEET,73,DEGREES F,,
08/14/2002,10,FEET,73,DEGREES F,,
08/14/2002,15,FEET,73,DEGREES F,,
08/14/2002,20,FEET,64,DEGREES F,,
08/14/2002,25,FEET,55,DEGREES F,,
08/14/2002,30,FEET,50,DEGREES F,,
08/14/2002,35,FEET,47,DEGREES F,,
08/14/2002,40,FEET,45,DEGREES F,,
08/14/2002,45,FEET,43,DEGREES F,,
08/14/2002,50,FEET,42,DEGREES F,,
08/14/2002,55,FEET,42,DEGREES F,,
08/14/2002,60,FEET,42,DEGREES F,,
10/16/2002,3,FEET,51,DEGREES F,,
10/16/2002,5,FEET,51,DEGREES F,,
10/16/2002,10,FEET,51,DEGREES F,,
10/16/2002,15,FEET,51,DEGREES F,,
10/16/2002,20,FEET,51,DEGREES F,,
10/16/2002,25,FEET,51,DEGREES F,,
10/16/2002,30,FEET,51,DEGREES F,,
10/16/2002,35,FEET,51,DEGREES F,,
10/16/2002,40,FEET,47,DEGREES F,,
10/16/2002,45,FEET,44,DEGREES F,,
10/16/2002,50,FEET,43,DEGREES F,,
10/16/2002,55,FEET,42,DEGREES F,,
10/16/2002,60,FEET,42,DEGREES F,,
05/10/2003,3,FEET,51,DEGREES F,,
05/10/2003,5,FEET,51,DEGREES F,,
05/10/2003,10,FEET,50.7,DEGREES F,,
05/10/2003,15,FEET,45.5,DEGREES F,,
05/10/2003,20,FEET,42.8,DEGREES F,,
05/10/2003,25,FEET,41.3,DEGREES F,,
05/10/2003,30,FEET,40.5,DEGREES F,,
05/10/2003,35,FEET,40.2,DEGREES F,,
05/10/2003,40,FEET,40,DEGREES F,,
05/10/2003,45,FEET,39.9,DEGREES F,,
05/10/2003,50,FEET,39.9,DEGREES F,,
05/10/2003,55,FEET,39.9,DEGREES F,,
05/10/2003,60,FEET,40.1,DEGREES F,,
06/11/2003,3,FEET,62.6,DEGREES F,,
06/11/2003,5,FEET,62,DEGREES F,,
06/11/2003,10,FEET,61.1,DEGREES F,,
06/11/2003,15,FEET,58.8,DEGREES F,,
06/11/2003,20,FEET,51.2,DEGREES F,,
06/11/2003,25,FEET,47.1,DEGREES F,,
06/11/2003,30,FEET,44.6,DEGREES F,,
06/11/2003,35,FEET,43.1,DEGREES F,,
06/11/2003,40,FEET,42,DEGREES F,,
06/11/2003,45,FEET,41,DEGREES F,,
06/11/2003,50,FEET,40.8,DEGREES F,,
06/11/2003,55,FEET,40.8,DEGREES F,,
06/11/2003,60,FEET,40.6,DEGREES F,,
07/12/2003,3,FEET,72.3,DEGREES F,,
07/12/2003,5,FEET,70.3,DEGREES F,,
07/12/2003,10,FEET,69.6,DEGREES F,,
07/12/2003,15,FEET,69,DEGREES F,,
07/12/2003,20,FEET,57.5,DEGREES F,,
07/12/2003,25,FEET,50.7,DEGREES F,,
07/12/2003,30,FEET,47.1,DEGREES F,,
07/12/2003,35,FEET,44.9,DEGREES F,,
07/12/2003,40,FEET,43.5,DEGREES F,,
07/12/2003,45,FEET,42,DEGREES F,,
07/12/2003,50,FEET,41.1,DEGREES F,,
07/12/2003,55,FEET,41,DEGREES F,,
07/12/2003,60,FEET,41,DEGREES F,,
08/22/2003,3,FEET,75.5,DEGREES F,,
08/22/2003,5,FEET,75.2,DEGREES F,,
08/22/2003,10,FEET,75.2,DEGREES F,,
08/22/2003,15,FEET,74,DEGREES F,,
08/22/2003,20,FEET,65.4,DEGREES F,,
08/22/2003,25,FEET,55.9,DEGREES F,,
08/22/2003,30,FEET,49.8,DEGREES F,,
08/22/2003,35,FEET,46.7,DEGREES F,,
08/22/2003,40,FEET,44.4,DEGREES F,,
08/22/2003,45,FEET,42.8,DEGREES F,,
08/22/2003,50,FEET,41.7,DEGREES F,,
08/22/2003,55,FEET,41.3,DEGREES F,,
08/22/2003,60,FEET,41.1,DEGREES F,,
10/05/2003,3,FEET,53,DEGREES F,,
10/05/2003,5,FEET,52.8,DEGREES F,,
10/05/2003,10,FEET,52.5,DEGREES F,,
10/05/2003,15,FEET,52.3,DEGREES F,,
10/05/2003,20,FEET,52.1,DEGREES F,,
10/05/2003,25,FEET,51.9,DEGREES F,,
10/05/2003,30,FEET,51.9,DEGREES F,,
