Lake Water Quality Report - 1950 to 2017


Lake Name,County Name,Waterbody ID(WBIC),Region Code,County Code,Station Name,Station ID,Geo Region,Lake Type
Clear Lake,Vilas,2329000,NO,64,,643415,NE,SPRING



Group Seq No, Start Date, Secchi (Feet),Secchi Hit Bottom?,Secchi (Meters),Chlorophyll(ug/l),Total Phosphorus(ug/l),Secchi TSI,Total Phosphorus TSI,Chlorophyll TSI,Lake Level,Staff Gauge,Appearance,Color,Perception
07/23/2003,35,FEET,56.1,DEGREES F,,
07/23/2003,40,FEET,56.1,DEGREES F,,
08/22/2003,3,FEET,75.5,DEGREES F,,
08/22/2003,6,FEET,75.5,DEGREES F,,
08/22/2003,9,FEET,75.3,DEGREES F,,
08/22/2003,15,FEET,74.6,DEGREES F,,
08/22/2003,20,FEET,74.1,DEGREES F,,
08/22/2003,25,FEET,67.4,DEGREES F,,
08/22/2003,30,FEET,67.4,DEGREES F,,
10/07/2003,3,FEET,51.9,DEGREES F,,
10/07/2003,6,FEET,51.2,DEGREES F,,
10/07/2003,9,FEET,51.2,DEGREES F,,
10/07/2003,15,FEET,51,DEGREES F,,
10/07/2003,20,FEET,50.9,DEGREES F,,
10/07/2003,25,FEET,50.7,DEGREES F,,
10/07/2003,30,FEET,50.5,DEGREES F,,
10/07/2003,35,FEET,50.7,DEGREES F,,
10/07/2003,40,FEET,50.7,DEGREES F,,
06/15/2004,3,FEET,70.4,DEGREES F,,
06/15/2004,6,FEET,69.1,DEGREES F,,
06/15/2004,9,FEET,68.9,DEGREES F,,
06/15/2004,15,FEET,68,DEGREES F,,
06/15/2004,20,FEET,66.5,DEGREES F,,
06/15/2004,25,FEET,64.4,DEGREES F,,
06/15/2004,30,FEET,62.2,DEGREES F,,
06/15/2004,35,FEET,60.6,DEGREES F,,
06/15/2004,40,FEET,57.4,DEGREES F,,
06/15/2004,45,FEET,57.1,DEGREES F,,
07/20/2004,3,FEET,73.9,DEGREES F,,
07/20/2004,6,FEET,72.8,DEGREES F,,
07/20/2004,9,FEET,72.3,DEGREES F,,
07/20/2004,15,FEET,68.3,DEGREES F,,
07/20/2004,20,FEET,66,DEGREES F,,
07/20/2004,25,FEET,64.6,DEGREES F,,
07/20/2004,30,FEET,61.3,DEGREES F,,
07/20/2004,35,FEET,60.4,DEGREES F,,
07/20/2004,40,FEET,58.8,DEGREES F,,
07/20/2004,45,FEET,58.8,DEGREES F,,
08/13/2004,3,FEET,66.3,DEGREES F,,
08/13/2004,6,FEET,66.2,DEGREES F,,
08/13/2004,9,FEET,66.2,DEGREES F,,
08/13/2004,15,FEET,66,DEGREES F,,
08/13/2004,20,FEET,65.8,DEGREES F,,
08/13/2004,25,FEET,65.6,DEGREES F,,
08/13/2004,30,FEET,63.3,DEGREES F,,
08/13/2004,35,FEET,61.8,DEGREES F,,
08/13/2004,40,FEET,61.8,DEGREES F,,
10/05/2004,3,FEET,56.1,DEGREES F,,
10/05/2004,6,FEET,56.3,DEGREES F,,
10/05/2004,9,FEET,56.3,DEGREES F,,
10/05/2004,15,FEET,56.3,DEGREES F,,
10/05/2004,20,FEET,56.3,DEGREES F,,
10/05/2004,25,FEET,56.3,DEGREES F,,
10/05/2004,30,FEET,56.3,DEGREES F,,
05/31/2005,3,FEET,63.8,DEGREES F,,
05/31/2005,6,FEET,62,DEGREES F,,
05/31/2005,9,FEET,60.4,DEGREES F,,
05/31/2005,15,FEET,58.4,DEGREES F,,
05/31/2005,20,FEET,56.8,DEGREES F,,
05/31/2005,25,FEET,51.6,DEGREES F,,
05/31/2005,30,FEET,51,DEGREES F,,
05/31/2005,35,FEET,50.8,DEGREES F,,
05/31/2005,40,FEET,50.7,DEGREES F,,
06/28/2005,3,FEET,74.4,DEGREES F,,
06/28/2005,6,FEET,74.1,DEGREES F,,
06/28/2005,9,FEET,73.7,DEGREES F,,
06/28/2005,15,FEET,73.4,DEGREES F,,
06/28/2005,20,FEET,69.8,DEGREES F,,
06/28/2005,25,FEET,56.4,DEGREES F,,
06/28/2005,30,FEET,54.8,DEGREES F,,
06/28/2005,35,FEET,54.1,DEGREES F,,
06/28/2005,40,FEET,53.2,DEGREES F,,
07/17/2005,3,FEET,81.3,DEGREES F,,
07/17/2005,6,FEET,80.4,DEGREES F,,
07/17/2005,9,FEET,78.8,DEGREES F,,
07/17/2005,15,FEET,74.3,DEGREES F,,
07/17/2005,20,FEET,71.6,DEGREES F,,
07/17/2005,25,FEET,61.9,DEGREES F,,
07/17/2005,30,FEET,55.7,DEGREES F,,
07/17/2005,35,FEET,54.1,DEGREES F,,
07/17/2005,40,FEET,53.6,DEGREES F,,
08/16/2005,3,FEET,74.4,DEGREES F,,
08/16/2005,6,FEET,74.1,DEGREES F,,
08/16/2005,9,FEET,73.4,DEGREES F,,
08/16/2005,15,FEET,72.6,DEGREES F,,
08/16/2005,20,FEET,72.3,DEGREES F,,
08/16/2005,25,FEET,70.5,DEGREES F,,
08/16/2005,30,FEET,58.8,DEGREES F,,
08/16/2005,35,FEET,54.8,DEGREES F,,
08/16/2005,40,FEET,53.6,DEGREES F,,
08/16/2005,45,FEET,53.4,DEGREES F,,
10/08/2005,3,FEET,58.1,DEGREES F,,
10/08/2005,6,FEET,58.2,DEGREES F,,
10/08/2005,9,FEET,58.2,DEGREES F,,
10/08/2005,15,FEET,57.9,DEGREES F,,
10/08/2005,20,FEET,57.5,DEGREES F,,
10/08/2005,25,FEET,57.2,DEGREES F,,
10/08/2005,30,FEET,57,DEGREES F,,
10/08/2005,35,FEET,56.6,DEGREES F,,
10/08/2005,40,FEET,57,DEGREES F,,
06/11/2006,3,FEET,66.9,DEGREES F,,
06/11/2006,6,FEET,66.9,DEGREES F,,
06/11/2006,9,FEET,66.9,DEGREES F,,
06/11/2006,15,FEET,66.5,DEGREES F,,
06/11/2006,20,FEET,59,DEGREES F,,
06/11/2006,25,FEET,56.1,DEGREES F,,
06/11/2006,30,FEET,55.2,DEGREES F,,
06/11/2006,35,FEET,55.2,DEGREES F,,
07/14/2006,3,FEET,76.4,DEGREES F,,
07/14/2006,6,FEET,75.8,DEGREES F,,
07/14/2006,9,FEET,75.5,DEGREES F,,
07/14/2006,15,FEET,73.4,DEGREES F,,
07/14/2006,20,FEET,71.9,DEGREES F,,
07/14/2006,25,FEET,67.4,DEGREES F,,
07/14/2006,30,FEET,56.6,DEGREES F,,
07/14/2006,35,FEET,55.5,DEGREES F,,
07/14/2006,40,FEET,55.2,DEGREES F,,
08/14/2006,3,FEET,73,DEGREES F,,
08/14/2006,6,FEET,73,DEGREES F,,
08/14/2006,9,FEET,73,DEGREES F,,
08/14/2006,15,FEET,73,DEGREES F,,
08/14/2006,20,FEET,70.3,DEGREES F,,
08/14/2006,25,FEET,64,DEGREES F,,
08/14/2006,30,FEET,66,DEGREES F,,
07/23/2008,3,FEET,73.7,DEGREES F,,
07/23/2008,6,FEET,72.8,DEGREES F,,
07/23/2008,9,FEET,72.5,DEGREES F,,
07/23/2008,15,FEET,71.4,DEGREES F,,
07/23/2008,20,FEET,69.8,DEGREES F,,
07/23/2008,25,FEET,68.7,DEGREES F,,
07/23/2008,30,FEET,66.9,DEGREES F,,
07/23/2008,35,FEET,65.4,DEGREES F,,
07/23/2008,40,FEET,60,DEGREES F,,
07/23/2008,45,FEET,59.7,DEGREES F,,
06/24/2009,3,FEET,76.6,DEGREES F,,
06/24/2009,6,FEET,75,DEGREES F,,
06/24/2009,9,FEET,73,DEGREES F,,
06/24/2009,15,FEET,62.9,DEGREES F,,
06/24/2009,20,FEET,61.1,DEGREES F,,
06/24/2009,25,FEET,60.2,DEGREES F,,
06/24/2009,30,FEET,59.7,DEGREES F,,
06/24/2009,35,FEET,59.7,DEGREES F,,
06/24/2009,40,FEET,59.7,DEGREES F,,
07/21/2009,3,FEET,66.9,DEGREES F,,
07/21/2009,6,FEET,66.9,DEGREES F,,
07/21/2009,9,FEET,66.9,DEGREES F,,
07/21/2009,15,FEET,66,DEGREES F,,
07/21/2009,20,FEET,65.4,DEGREES F,,
07/21/2009,25,FEET,65.1,DEGREES F,,
07/21/2009,30,FEET,64.3,DEGREES F,,
07/21/2009,35,FEET,59.7,DEGREES F,,
07/21/2009,40,FEET,58.4,DEGREES F,,
07/21/2009,45,FEET,57.5,DEGREES F,,
08/23/2009,3,FEET,68.7,DEGREES F,,
08/23/2009,6,FEET,67.4,DEGREES F,,
08/23/2009,9,FEET,67.2,DEGREES F,,
08/23/2009,15,FEET,66.9,DEGREES F,,
08/23/2009,20,FEET,66.9,DEGREES F,,
08/23/2009,25,FEET,66.9,DEGREES F,,
08/23/2009,30,FEET,66.9,DEGREES F,,
08/23/2009,35,FEET,66.5,DEGREES F,,
08/23/2009,40,FEET,66,DEGREES F,,
08/23/2009,45,FEET,65.8,DEGREES F,,
07/29/2011,3,FEET,76.2,DEGREES F,,
07/29/2011,6,FEET,75.5,DEGREES F,,
07/29/2011,9,FEET,75.3,DEGREES F,,
07/29/2011,15,FEET,74.8,DEGREES F,,
07/29/2011,20,FEET,71.9,DEGREES F,,
07/29/2011,25,FEET,64.5,DEGREES F,,
07/29/2011,30,FEET,63.1,DEGREES F,,
08/26/2011,3,FEET,71.9,DEGREES F,,
08/26/2011,6,FEET,71.6,DEGREES F,,
08/26/2011,9,FEET,71.2,DEGREES F,,
08/26/2011,15,FEET,70.7,DEGREES F,,
08/26/2011,20,FEET,70.3,DEGREES F,,
08/26/2011,25,FEET,67.8,DEGREES F,,
08/26/2011,30,FEET,60.6,DEGREES F,,
08/26/2011,35,FEET,59.3,DEGREES F,,
08/26/2011,40,FEET,59.3,DEGREES F,,
05/15/2013,,,5.8,C,9.2,MG/L
06/18/2013,,,19.3,C,0.9,MG/L
07/24/2013,,,22.8,C,0.0,MG/L
08/26/2013,,,12.2,C,0.0,MG/L
10/10/2013,,,14.5,C,6.6,MG/L
02/19/2014,,,0.7,C,0.4,MG/L



Start Date,Fieldwork Comment
06/21/1994,Pine pollen (yellow) on surface at shore line.  No algae.    
07/05/1994,Thunderstorms until 1: 30.  Water seems very clear- but shallower reading than 2 weeks prior.    
07/21/1994,Cloudy bright.  Intermittent rain showers.    
08/02/1994,Partly sunny- hazy.  More evidence of algae.    
08/15/1994,Bright sun- minor algae.    
09/02/1994,Bright with clouds- some algal bloom- but still excellent.    
09/16/1994,Sunny (finally!) algae still present.    
10/02/1994,Partly sunny.    
05/25/1995,Partly cloudy- but bright.    
06/01/1995,Cloudy- bright.    
06/17/1995,Bright sun- cloudless- pine pollen collecting in bays along shore.    
06/23/1995,Bright sun- pine pollen in bays.    
07/04/1995,Overcast- bright but looked like a storm coming- windy.    
07/23/1995,Sunny- partly cloudy.    
07/29/1995,Bright- sunny.    
08/10/1995,Sunny- partly cloudy.    
08/18/1995,Algae bloom reduced secchi depth.  Sunny- partly cloudy.    
09/01/1995,Sunny- partly cloudy- algae bloom.    
09/13/1995,Sunny- partly cloudy- algae- choppy.    
09/28/1995,Sunny- breezy (from south) - heavy algae accumulation in shore (north shore) .    
07/01/1996,Cloudy-bright.    
07/10/1996,Cloudy-bright.    
08/04/1996,Cloudy bright.    
08/15/1996,Some algae.    
08/23/1996,Bright sun.    
09/29/1996,Choppy but no whitecaps. partly cloudy- bright. but 50 degrees.    
06/04/1997,Cloudy- no algae visible.    
06/12/1997,Sunny- slight chop.    
06/21/1997,Sunny- 35% cumulus- ripples.    
07/05/1997,Mostly cloudy- mild chop.    
07/23/1997,Partly cloudy- calm.    
08/26/1997,Sunny- ripples.  Seems to be less algae this year.    
09/14/1997,Sunny.  Algae more evident than at any time during the summer.  Calm.    
10/04/1997,Water blue-green and a little murky.  Sunny- strong southwest winds.  Water level on our chain has dropped 3.5 feet starting 9/28 and I need to get my boat into the boathouse.    
06/08/1998,Cloudy. vegetation 3-4 weeks ahead of normal. some green-brown algae.    
06/15/1998,Cloudy and bright. lake level rising. no concentration of algae.    
06/22/1998,Sunny choppy. south wind.    
06/30/1998,Partly sunny east wind chop.    
07/15/1998,Partly cloudy moderate breeze.    
07/20/1998,South breeze 15-20 mph partly cloudy. chop.    
07/27/1998,Southwest breeze force 4 partly cloudy. chop    
08/03/1998,Nearly calm bright haze. ripples.    
08/11/1998,Cloudy and bright.  E breeze small waves.    
08/18/1998,Sunny and breezy. moderate waves.    
09/11/1998,Sunny strong breeze.  Small waves.    
09/21/1998,N wind partly sunny. moderate waves.    
09/28/1998,Sunny mild breeze.    
05/26/1999,Sunny- breezy (nw) - single loon. for 2nd straight year- vegetation 2-3 weeks ahead of "normal."    
06/21/1999,Sunny- breezy (s) .    
06/25/2000,First pure sunny day since we arrived 6/14.    
08/21/2000,Windy- sunny.  Boat drifted off deep hole.    
09/18/2000,Sunny- light breeze- algae.    
06/22/2001,After a week of rain- beautiful- partly cloudy    
07/31/2001,DEEP HOLE    
08/17/2001,Sunny- slight chop. Two ring-billed gulls followed an eagel to its roost. Hoping for crumbs     
10/09/2001,DEEP HOLE    
10/10/2001,DEEP HOLE    
05/29/2002,Lake levels on the chain are high for this date. Water is the clearest in memory. Pine pollen is here.    
06/26/2002,Partly sunny- 60's- wind came up during temp readings- blew me off the deep hole.    
07/24/2002,DEEP HOLE - 3FT VAN DORN SAMPLE    
08/20/2002,Used new integrated sampler and digital thermometer for first time.    
10/11/2002,6FT INTEGRATED SAMPLE    
05/29/2003,Pine pollen and algae in early stages.    
06/29/2003,Partly cloudy    
07/23/2003,Scattered clouds- 70s- beautiful.    
08/22/2003,Sunny- breezy- wind blew me off Deep Hole.    
10/07/2003,Beautiful- indian summer- 65 F- calm- sunny.    
06/15/2004,DEEP HOLE - 6FT INTEGRATED SAMPLE    
07/20/2004,DEEP HOLE - 6FT INTEGRATED SAMPLE    
08/13/2004,DEEP HOLE - 6FT INTEGRATED SAMPLE    
10/05/2004,DEEP HOLE - 6FT INTEGRATED SAMPLE    
05/31/2005,70's partly cloudy- beautiful- 2-3boats- light breeze    
06/16/2005,70's clear- breezy with chop- a northwoods day!    
06/28/2005,80's partly cloudy- light breeze    
07/17/2005,90's hot- humid- breezy    
08/16/2005,70's perfect    
09/17/2005,70's partly cloudy- breezy- a few boats- loon calling    
10/08/2005,50's sunny- fall fishermen- turnover!    
05/31/2006,mostly sunny- soft breeze- 2-3 boats- quiet- perfect!!
06/11/2006,wind 10-15mph- choppy- sunny
06/20/2006,Hazy Sun- 10mph breeze- 1-2 boats- quiet
07/14/2006,flat calm- sunny- hot! mature eagle flying along SE shore- impressive as always
07/28/2006,sunny- choppy
08/14/2006,partly sunny- windy
09/01/2006,sunny- calm
09/15/2006,sunny- relatively calm
06/20/2008,Sun- broken clouds- 70F- calm
07/07/2008,Sun- choppy.
07/23/2008,Sun- calm
08/23/2008,Sun- chop- windy.
09/05/2008,Bright sun- calm
09/16/2008,Bright sun- slight chop
06/24/2009,80's- partly cloudy- slight breeze. Great!
07/07/2009,70's. Sunny- slight breeze. Beautiful!
07/21/2009,60's. Partly sunny- pleasant. Breeze. Satellite day- path 25.
08/06/2009,70 degrees F. Partly sunny- slight breeze. Some spyrogyra.
08/23/2009,68 degrees F.- Sunny- slight breeze. 3 mature eagles flying together. No spyrogyra.
07/29/2011,sunny- small chop- breezy
08/26/2011,sunny- wind- chop




Start Date,Group Name,Project Name
06/21/1994,John King,Citizen Lake Monitoring - Water Quality - Clear Lake; Deep Hole (42 05E 12)
07/05/1994,John King,Citizen Lake Monitoring - Water Quality - Clear Lake; Deep Hole (42 05E 12)
07/21/1994,John King,Citizen Lake Monitoring - Water Quality - Clear Lake; Deep Hole (42 05E 12)
08/02/1994,John King,Citizen Lake Monitoring - Water Quality - Clear Lake; Deep Hole (42 05E 12)
08/15/1994,John King,Citizen Lake Monitoring - Water Quality - Clear Lake; Deep Hole (42 05E 12)
09/02/1994,John King,Citizen Lake Monitoring - Water Quality - Clear Lake; Deep Hole (42 05E 12)
09/16/1994,John King,Citizen Lake Monitoring - Water Quality - Clear Lake; Deep Hole (42 05E 12)
10/02/1994,John King,Citizen Lake Monitoring - Water Quality - Clear Lake; Deep Hole (42 05E 12)
05/25/1995,John King,Citizen Lake Monitoring - Water Quality - Clear Lake; Deep Hole (42 05E 12)
06/01/1995,John King,Citizen Lake Monitoring - Water Quality - Clear Lake; Deep Hole (42 05E 12)
06/17/1995,John King,Citizen Lake Monitoring - Water Quality - Clear Lake; Deep Hole (42 05E 12)
06/23/1995,John King,Citizen Lake Monitoring - Water Quality - Clear Lake; Deep Hole (42 05E 12)
07/04/1995,John King,Citizen Lake Monitoring - Water Quality - Clear Lake; Deep Hole (42 05E 12)
07/23/1995,John King,Citizen Lake Monitoring - Water Quality - Clear Lake; Deep Hole (42 05E 12)
07/29/1995,John King,Citizen Lake Monitoring - Water Quality - Clear Lake; Deep Hole (42 05E 12)
08/10/1995,John King,Citizen Lake Monitoring - Water Quality - Clear Lake; Deep Hole (42 05E 12)
08/18/1995,John King,Citizen Lake Monitoring - Water Quality - Clear Lake; Deep Hole (42 05E 12)
09/01/1995,John King,Citizen Lake Monitoring - Water Quality - Clear Lake; Deep Hole (42 05E 12)
09/13/1995,John King,Citizen Lake Monitoring - Water Quality - Clear Lake; Deep Hole (42 05E 12)
09/28/1995,John King,Citizen Lake Monitoring - Water Quality - Clear Lake; Deep Hole (42 05E 12)
07/01/1996,John King,Citizen Lake Monitoring - Water Quality - Clear Lake; Deep Hole (42 05E 12)
07/10/1996,John King,Citizen Lake Monitoring - Water Quality - Clear Lake; Deep Hole (42 05E 12)
08/04/1996,John King,Citizen Lake Monitoring - Water Quality - Clear Lake; Deep Hole (42 05E 12)
08/15/1996,John King,Citizen Lake Monitoring - Water Quality - Clear Lake; Deep Hole (42 05E 12)
08/23/1996,John King,Citizen Lake Monitoring - Water Quality - Clear Lake; Deep Hole (42 05E 12)
09/29/1996,John King,Citizen Lake Monitoring - Water Quality - Clear Lake; Deep Hole (42 05E 12)
06/04/1997,John King,Citizen Lake Monitoring - Water Quality - Clear Lake; Deep Hole (42 05E 12)
06/12/1997,John King,Citizen Lake Monitoring - Water Quality - Clear Lake; Deep Hole (42 05E 12)
06/21/1997,John King,Citizen Lake Monitoring - Water Quality - Clear Lake; Deep Hole (42 05E 12)
07/05/1997,John King,Citizen Lake Monitoring - Water Quality - Clear Lake; Deep Hole (42 05E 12)
07/23/1997,John King,Citizen Lake Monitoring - Water Quality - Clear Lake; Deep Hole (42 05E 12)
08/26/1997,John King,Citizen Lake Monitoring - Water Quality - Clear Lake; Deep Hole (42 05E 12)
09/14/1997,John King,Citizen Lake Monitoring - Water Quality - Clear Lake; Deep Hole (42 05E 12)
10/04/1997,John King,Citizen Lake Monitoring - Water Quality - Clear Lake; Deep Hole (42 05E 12)
06/08/1998,John King,Citizen Lake Monitoring - Water Quality - Clear Lake; Deep Hole (42 05E 12)
06/15/1998,John King,Citizen Lake Monitoring - Water Quality - Clear Lake; Deep Hole (42 05E 12)
06/22/1998,John King,Citizen Lake Monitoring - Water Quality - Clear Lake; Deep Hole (42 05E 12)
06/30/1998,John King,Citizen Lake Monitoring - Water Quality - Clear Lake; Deep Hole (42 05E 12)
07/15/1998,John King,Citizen Lake Monitoring - Water Quality - Clear Lake; Deep Hole (42 05E 12)
07/20/1998,John King,Citizen Lake Monitoring - Water Quality - Clear Lake; Deep Hole (42 05E 12)
07/27/1998,John King,Citizen Lake Monitoring - Water Quality - Clear Lake; Deep Hole (42 05E 12)
08/03/1998,John King,Citizen Lake Monitoring - Water Quality - Clear Lake; Deep Hole (42 05E 12)
08/11/1998,John King,Citizen Lake Monitoring - Water Quality - Clear Lake; Deep Hole (42 05E 12)
08/18/1998,John King,Citizen Lake Monitoring - Water Quality - Clear Lake; Deep Hole (42 05E 12)
09/11/1998,John King,Citizen Lake Monitoring - Water Quality - Clear Lake; Deep Hole (42 05E 12)
09/21/1998,John King,Citizen Lake Monitoring - Water Quality - Clear Lake; Deep Hole (42 05E 12)
09/28/1998,John King,Citizen Lake Monitoring - Water Quality - Clear Lake; Deep Hole (42 05E 12)
05/26/1999,John King,Citizen Lake Monitoring - Water Quality - Clear Lake; Deep Hole (42 05E 12)
06/03/1999,John King,Citizen Lake Monitoring - Water Quality - Clear Lake; Deep Hole (42 05E 12)
06/13/1999,John King,Citizen Lake Monitoring - Water Quality - Clear Lake; Deep Hole (42 05E 12)
06/21/1999,John King,Citizen Lake Monitoring - Water Quality - Clear Lake; Deep Hole (42 05E 12)
07/04/1999,John King,Citizen Lake Monitoring - Water Quality - Clear Lake; Deep Hole (42 05E 12)
07/22/1999,John King,Citizen Lake Monitoring - Water Quality - Clear Lake; Deep Hole (42 05E 12)
07/29/1999,John King,Citizen Lake Monitoring - Water Quality - Clear Lake; Deep Hole (42 05E 12)
08/21/1999,John King,Citizen Lake Monitoring - Water Quality - Clear Lake; Deep Hole (42 05E 12)
08/31/1999,John King,Citizen Lake Monitoring - Water Quality - Clear Lake; Deep Hole (42 05E 12)
10/02/1999,John King,Citizen Lake Monitoring - Water Quality - Clear Lake; Deep Hole (42 05E 12)
10/06/1999,John King,Citizen Lake Monitoring - Water Quality - Clear Lake; Deep Hole (42 05E 12)
06/25/2000,John King,Citizen Lake Monitoring - Water Quality - Clear Lake; Deep Hole (42 05E 12)
07/15/2000,John King,Citizen Lake Monitoring - Water Quality - Clear Lake; Deep Hole (42 05E 12)
08/07/2000,John King,Citizen Lake Monitoring - Water Quality - Clear Lake; Deep Hole (42 05E 12)
08/21/2000,John King,Citizen Lake Monitoring - Water Quality - Clear Lake; Deep Hole (42 05E 12)
09/18/2000,John King,Citizen Lake Monitoring - Water Quality - Clear Lake; Deep Hole (42 05E 12)
10/03/2000,John King,Citizen Lake Monitoring - Water Quality - Clear Lake; Deep Hole (42 05E 12)
06/22/2001,John King,Citizen Lake Monitoring - Water Quality - Clear Lake; Deep Hole (42 05E 12)
07/31/2001,John King,Citizen Lake Monitoring - Water Quality - Clear Lake; Deep Hole (42 05E 12)
08/17/2001,John King,Citizen Lake Monitoring - Water Quality - Clear Lake; Deep Hole (42 05E 12)
09/28/2001,John King,Citizen Lake Monitoring - Water Quality - Clear Lake; Deep Hole (42 05E 12)
10/09/2001,John King,Citizen Lake Monitoring - Water Quality - Clear Lake; Deep Hole (42 05E 12)
10/10/2001,John King,Citizen Lake Monitoring - Water Quality - Clear Lake; Deep Hole (42 05E 12)
05/29/2002,John King,Citizen Lake Monitoring - Water Quality - Clear Lake; Deep Hole (42 05E 12)
06/05/2002,John King,Citizen Lake Monitoring - Water Quality - Clear Lake; Deep Hole (42 05E 12)
06/20/2002,John King,Citizen Lake Monitoring - Water Quality - Clear Lake; Deep Hole (42 05E 12)
06/26/2002,John King,Citizen Lake Monitoring - Water Quality - Clear Lake; Deep Hole (42 05E 12)
07/11/2002,John King,Citizen Lake Monitoring - Water Quality - Clear Lake; Deep Hole (42 05E 12)
07/24/2002,John King,Citizen Lake Monitoring - Water Quality - Clear Lake; Deep Hole (42 05E 12)
08/20/2002,John King,Citizen Lake Monitoring - Water Quality - Clear Lake; Deep Hole (42 05E 12)
09/15/2002,John King,Citizen Lake Monitoring - Water Quality - Clear Lake; Deep Hole (42 05E 12)
10/11/2002,John King,Citizen Lake Monitoring - Water Quality - Clear Lake; Deep Hole (42 05E 12)
05/29/2003,John King,Citizen Lake Monitoring - Water Quality - Clear Lake; Deep Hole (42 05E 12)
06/29/2003,John King,Citizen Lake Monitoring - Water Quality - Clear Lake; Deep Hole (42 05E 12)
07/23/2003,John King,Citizen Lake Monitoring - Water Quality - Clear Lake; Deep Hole (42 05E 12)
08/22/2003,John King,Citizen Lake Monitoring - Water Quality - Clear Lake; Deep Hole (42 05E 12)
10/07/2003,John King,Citizen Lake Monitoring - Water Quality - Clear Lake; Deep Hole (42 05E 12)
06/15/2004,John King,Citizen Lake Monitoring - Water Quality - Clear Lake; Deep Hole (42 05E 12)
07/20/2004,John King,Citizen Lake Monitoring - Water Quality - Clear Lake; Deep Hole (42 05E 12)
08/13/2004,John King,Citizen Lake Monitoring - Water Quality - Clear Lake; Deep Hole (42 05E 12)
09/21/2004,John King,Citizen Lake Monitoring - Water Quality - Clear Lake; Deep Hole (42 05E 12)
10/05/2004,John King,Citizen Lake Monitoring - Water Quality - Clear Lake; Deep Hole (42 05E 12)
05/31/2005,John King,Citizen Lake Monitoring - Water Quality - Clear Lake; Deep Hole (42 05E 12)
06/16/2005,John King,Citizen Lake Monitoring - Water Quality - Clear Lake; Deep Hole (42 05E 12)
06/28/2005,John King,Citizen Lake Monitoring - Water Quality - Clear Lake; Deep Hole (42 05E 12)
07/17/2005,John King,Citizen Lake Monitoring - Water Quality - Clear Lake; Deep Hole (42 05E 12)
08/16/2005,John King,Citizen Lake Monitoring - Water Quality - Clear Lake; Deep Hole (42 05E 12)
09/17/2005,John King,Citizen Lake Monitoring - Water Quality - Clear Lake; Deep Hole (42 05E 12)
10/08/2005,John King,Citizen Lake Monitoring - Water Quality - Clear Lake; Deep Hole (42 05E 12)
05/31/2006,John King,Citizen Lake Monitoring - Water Quality - Clear Lake; Deep Hole (42 05E 12)
06/11/2006,John King,Citizen Lake Monitoring - Water Quality - Clear Lake; Deep Hole (42 05E 12)
06/20/2006,John King,Citizen Lake Monitoring - Water Quality - Clear Lake; Deep Hole (42 05E 12)
07/14/2006,John King,Citizen Lake Monitoring - Water Quality - Clear Lake; Deep Hole (42 05E 12)
07/28/2006,John King,Citizen Lake Monitoring - Water Quality - Clear Lake; Deep Hole (42 05E 12)
08/14/2006,John King,Citizen Lake Monitoring - Water Quality - Clear Lake; Deep Hole (42 05E 12)
09/01/2006,John King,Citizen Lake Monitoring - Water Quality - Clear Lake; Deep Hole (42 05E 12)
09/15/2006,John King,Citizen Lake Monitoring - Water Quality - Clear Lake; Deep Hole (42 05E 12)
06/20/2008,John King,Citizen Lake Monitoring - Water Quality - Clear Lake; Deep Hole (42 05E 12)
07/07/2008,John King,Citizen Lake Monitoring - Water Quality - Clear Lake; Deep Hole (42 05E 12)
07/23/2008,John King,Citizen Lake Monitoring - Water Quality - Clear Lake; Deep Hole (42 05E 12)
08/23/2008,John King,Citizen Lake Monitoring - Water Quality - Clear Lake; Deep Hole (42 05E 12)
09/05/2008,John King,Citizen Lake Monitoring - Water Quality - Clear Lake; Deep Hole (42 05E 12)
09/16/2008,John King,Citizen Lake Monitoring - Water Quality - Clear Lake; Deep Hole (42 05E 12)
06/24/2009,John King,Citizen Lake Monitoring - Water Quality - Clear Lake; Deep Hole (42 05E 12)
07/07/2009,John King,Citizen Lake Monitoring - Water Quality - Clear Lake; Deep Hole (42 05E 12)
07/21/2009,John King,Citizen Lake Monitoring - Water Quality - Clear Lake; Deep Hole (42 05E 12)
08/06/2009,John King,Citizen Lake Monitoring - Water Quality - Clear Lake; Deep Hole (42 05E 12)
08/23/2009,John King,Citizen Lake Monitoring - Water Quality - Clear Lake; Deep Hole (42 05E 12)
06/29/2011,John King,Citizen Lake Monitoring - Water Quality - Clear Lake; Deep Hole (42 05E 12)
07/29/2011,John King,Citizen Lake Monitoring - Water Quality - Clear Lake; Deep Hole (42 05E 12)
08/26/2011,John King,Citizen Lake Monitoring - Water Quality - Clear Lake; Deep Hole (42 05E 12)
05/15/2013,Tim Hoyman - Onterra- LLC,LANGLADE COUNTY WATERWAYS ASSOC- INC.: Langlade County AIS Inspection + Education Project
06/18/2013,Tim Hoyman - Onterra- LLC,NORTH LAKELAND DISCOVERY CENTER: Manitowish Chain of Lakes Management Planning Project- Phase 2a
07/24/2013,Dan Cibulka and Tim Hoyman - Onterra- LLC,NORTH LAKELAND DISCOVERY CENTER: Manitowish Chain of Lakes Management Planning Project- Phase 2a
