Lake Water Quality Report - 1950 to 2017


Lake Name,County Name,Waterbody ID(WBIC),Region Code,County Code,Station Name,Station ID,Geo Region,Lake Type
Stratton Lake,Waupaca,259600,NE,69,,693180,CE,SPRING



Group Seq No, Start Date, Secchi (Feet),Secchi Hit Bottom?,Secchi (Meters),Chlorophyll(ug/l),Total Phosphorus(ug/l),Secchi TSI,Total Phosphorus TSI,Chlorophyll TSI,Lake Level,Staff Gauge,Appearance,Color,Perception
05/23/1994,Homer Fratt,Citizen Lake Monitoring - Water Quality - Stratton Lake; North Basin
06/13/1994,Homer Fratt,Citizen Lake Monitoring - Water Quality - Stratton Lake; North Basin
06/27/1994,Homer Fratt,Citizen Lake Monitoring - Water Quality - Stratton Lake; North Basin
07/13/1994,Homer Fratt,Citizen Lake Monitoring - Water Quality - Stratton Lake; North Basin
07/25/1994,Homer Fratt,Citizen Lake Monitoring - Water Quality - Stratton Lake; North Basin
08/09/1994,Homer Fratt,Citizen Lake Monitoring - Water Quality - Stratton Lake; North Basin
08/21/1994,Homer Fratt,Citizen Lake Monitoring - Water Quality - Stratton Lake; North Basin
09/02/1994,Homer Fratt,Citizen Lake Monitoring - Water Quality - Stratton Lake; North Basin
09/17/1994,Homer Fratt,Citizen Lake Monitoring - Water Quality - Stratton Lake; North Basin
09/30/1994,Homer Fratt,Citizen Lake Monitoring - Water Quality - Stratton Lake; North Basin
10/17/1994,Homer Fratt,Citizen Lake Monitoring - Water Quality - Stratton Lake; North Basin
05/06/1995,Homer Fratt,Citizen Lake Monitoring - Water Quality - Stratton Lake; North Basin
05/18/1995,Homer Fratt,Citizen Lake Monitoring - Water Quality - Stratton Lake; North Basin
06/02/1995,Homer Fratt,Citizen Lake Monitoring - Water Quality - Stratton Lake; North Basin
06/16/1995,Homer Fratt,Citizen Lake Monitoring - Water Quality - Stratton Lake; North Basin
07/03/1995,Homer Fratt,Citizen Lake Monitoring - Water Quality - Stratton Lake; North Basin
07/18/1995,Homer Fratt,Citizen Lake Monitoring - Water Quality - Stratton Lake; North Basin
07/31/1995,Homer Fratt,Citizen Lake Monitoring - Water Quality - Stratton Lake; North Basin
08/12/1995,Homer Fratt,Citizen Lake Monitoring - Water Quality - Stratton Lake; North Basin
08/26/1995,Homer Fratt And Ken Johnston,Citizen Lake Monitoring - Water Quality - Stratton Lake; North Basin
09/08/1995,Homer Fratt And Ken Johnston,Citizen Lake Monitoring - Water Quality - Stratton Lake; North Basin
09/26/1995,Homer Fratt And Ken Johnston,Citizen Lake Monitoring - Water Quality - Stratton Lake; North Basin
10/08/1995,Homer Fratt And Ken Johnston,Citizen Lake Monitoring - Water Quality - Stratton Lake; North Basin
05/05/1996,Homer Fratt,Citizen Lake Monitoring - Water Quality - Stratton Lake; North Basin
05/27/1996,Homer Fratt,Citizen Lake Monitoring - Water Quality - Stratton Lake; North Basin
06/11/1996,Homer Fratt,Citizen Lake Monitoring - Water Quality - Stratton Lake; North Basin
06/27/1996,Homer Fratt,Citizen Lake Monitoring - Water Quality - Stratton Lake; North Basin
07/05/1996,Homer Fratt,Citizen Lake Monitoring - Water Quality - Stratton Lake; North Basin
07/20/1996,Homer Fratt,Citizen Lake Monitoring - Water Quality - Stratton Lake; North Basin
08/02/1996,Homer Fratt,Citizen Lake Monitoring - Water Quality - Stratton Lake; North Basin
08/16/1996,Homer Fratt,Citizen Lake Monitoring - Water Quality - Stratton Lake; North Basin
08/31/1996,Homer Fratt,Citizen Lake Monitoring - Water Quality - Stratton Lake; North Basin
09/17/1996,Homer Fratt,Citizen Lake Monitoring - Water Quality - Stratton Lake; North Basin
10/13/1996,Homer Fratt,Citizen Lake Monitoring - Water Quality - Stratton Lake; North Basin
04/25/1997,Homer Fratt,Citizen Lake Monitoring - Water Quality - Stratton Lake; North Basin
05/23/1997,Homer Fratt,Citizen Lake Monitoring - Water Quality - Stratton Lake; North Basin
06/09/1997,Homer Fratt,Citizen Lake Monitoring - Water Quality - Stratton Lake; North Basin
06/23/1997,Homer Fratt,Citizen Lake Monitoring - Water Quality - Stratton Lake; North Basin
07/07/1997,Homer Fratt,Citizen Lake Monitoring - Water Quality - Stratton Lake; North Basin
07/22/1997,Homer Fratt,Citizen Lake Monitoring - Water Quality - Stratton Lake; North Basin
08/03/1997,Homer Fratt,Citizen Lake Monitoring - Water Quality - Stratton Lake; North Basin
08/18/1997,Homer Fratt,Citizen Lake Monitoring - Water Quality - Stratton Lake; North Basin
09/02/1997,Homer Fratt,Citizen Lake Monitoring - Water Quality - Stratton Lake; North Basin
09/14/1997,Homer Fratt,Citizen Lake Monitoring - Water Quality - Stratton Lake; North Basin
09/26/1997,Homer Fratt,Citizen Lake Monitoring - Water Quality - Stratton Lake; North Basin
10/15/1997,Homer Fratt,Citizen Lake Monitoring - Water Quality - Stratton Lake; North Basin
05/05/1998,Homer Fratt,Citizen Lake Monitoring - Water Quality - Stratton Lake; North Basin
06/05/1998,Homer Fratt,Citizen Lake Monitoring - Water Quality - Stratton Lake; North Basin
06/22/1998,Homer Fratt,Citizen Lake Monitoring - Water Quality - Stratton Lake; North Basin
07/02/1998,Homer Fratt,Citizen Lake Monitoring - Water Quality - Stratton Lake; North Basin
07/16/1998,Homer Fratt,Citizen Lake Monitoring - Water Quality - Stratton Lake; North Basin
08/01/1998,Homer Fratt,Citizen Lake Monitoring - Water Quality - Stratton Lake; North Basin
08/13/1998,Homer Fratt,Citizen Lake Monitoring - Water Quality - Stratton Lake; North Basin
08/29/1998,Homer Fratt,Citizen Lake Monitoring - Water Quality - Stratton Lake; North Basin
09/12/1998,Homer Fratt,Citizen Lake Monitoring - Water Quality - Stratton Lake; North Basin
10/01/1998,Homer Fratt,Citizen Lake Monitoring - Water Quality - Stratton Lake; North Basin
10/16/1998,Homer Fratt,Citizen Lake Monitoring - Water Quality - Stratton Lake; North Basin
04/24/1999,Homer Fratt,Citizen Lake Monitoring - Water Quality - Stratton Lake; North Basin
05/09/1999,Homer Fratt,Citizen Lake Monitoring - Water Quality - Stratton Lake; North Basin
05/22/1999,Homer Fratt,Citizen Lake Monitoring - Water Quality - Stratton Lake; North Basin
06/02/1999,Homer Fratt,Citizen Lake Monitoring - Water Quality - Stratton Lake; North Basin
06/18/1999,Homer Fratt,Citizen Lake Monitoring - Water Quality - Stratton Lake; North Basin
07/08/1999,Homer Fratt,Citizen Lake Monitoring - Water Quality - Stratton Lake; North Basin
07/19/1999,Homer Fratt,Citizen Lake Monitoring - Water Quality - Stratton Lake; North Basin
08/03/1999,Homer Fratt,Citizen Lake Monitoring - Water Quality - Stratton Lake; North Basin
08/14/1999,Homer Fratt,Citizen Lake Monitoring - Water Quality - Stratton Lake; North Basin
08/28/1999,Homer Fratt,Citizen Lake Monitoring - Water Quality - Stratton Lake; North Basin
10/01/1999,Homer Fratt,Citizen Lake Monitoring - Water Quality - Stratton Lake; North Basin
10/26/1999,Homer Fratt,Citizen Lake Monitoring - Water Quality - Stratton Lake; North Basin
05/30/2000,Homer Fratt,Citizen Lake Monitoring - Water Quality - Stratton Lake; North Basin
06/23/2000,Tim Kramer,Citizen Lake Monitoring - Water Quality - Stratton Lake; North Basin
06/30/2000,Tim Kramer,Citizen Lake Monitoring - Water Quality - Stratton Lake; North Basin
08/12/2000,Tim Kramer,Citizen Lake Monitoring - Water Quality - Stratton Lake; North Basin
09/05/2000,Tim Kramer,Citizen Lake Monitoring - Water Quality - Stratton Lake; North Basin
04/28/2001,Tim Kramer,Citizen Lake Monitoring - Water Quality - Stratton Lake; North Basin
05/18/2001,Tim Kramer,Citizen Lake Monitoring - Water Quality - Stratton Lake; North Basin
06/15/2001,Tim Kramer,Citizen Lake Monitoring - Water Quality - Stratton Lake; North Basin
07/14/2001,Tim Kramer,Citizen Lake Monitoring - Water Quality - Stratton Lake; North Basin
08/17/2001,Tim Kramer,Citizen Lake Monitoring - Water Quality - Stratton Lake; North Basin
05/14/2002,Tim Kramer,Citizen Lake Monitoring - Water Quality - Stratton Lake; North Basin
06/17/2002,Tim Kramer,Citizen Lake Monitoring - Water Quality - Stratton Lake; North Basin
07/23/2002,Tim Kramer,Citizen Lake Monitoring - Water Quality - Stratton Lake; North Basin
08/20/2002,Tim Kramer,Citizen Lake Monitoring - Water Quality - Stratton Lake; North Basin
06/14/2003,Tim Kramer,Citizen Lake Monitoring - Water Quality - Stratton Lake; North Basin
06/21/2003,Tim Kramer,Citizen Lake Monitoring - Water Quality - Stratton Lake; North Basin
07/29/2003,Tim Kramer,Citizen Lake Monitoring - Water Quality - Stratton Lake; North Basin
08/09/2003,Tim Kramer,Citizen Lake Monitoring - Water Quality - Stratton Lake; North Basin
05/18/2004,Tim Kramer,Citizen Lake Monitoring - Water Quality - Stratton Lake; North Basin
07/10/2004,Tim Kramer,Citizen Lake Monitoring - Water Quality - Stratton Lake; North Basin
07/31/2004,Tim Kramer,Citizen Lake Monitoring - Water Quality - Stratton Lake; North Basin
08/14/2004,Tim Kramer,Citizen Lake Monitoring - Water Quality - Stratton Lake; North Basin
09/14/2004,Tim Kramer,Citizen Lake Monitoring - Water Quality - Stratton Lake; North Basin
05/30/2005,Tim Kramer,Citizen Lake Monitoring - Water Quality - Stratton Lake; North Basin
06/28/2005,Tim Kramer,Citizen Lake Monitoring - Water Quality - Stratton Lake; North Basin
07/26/2005,Tim Kramer,Citizen Lake Monitoring - Water Quality - Stratton Lake; North Basin
08/21/2005,Tim Kramer,Citizen Lake Monitoring - Water Quality - Stratton Lake; North Basin
09/10/2005,Tim Kramer,Citizen Lake Monitoring - Water Quality - Stratton Lake; North Basin
05/29/2006,Tim Kramer,Citizen Lake Monitoring - Water Quality - Stratton Lake; North Basin
06/03/2006,Tim Kramer,Citizen Lake Monitoring - Water Quality - Stratton Lake; North Basin
06/18/2006,Tim Kramer,Citizen Lake Monitoring - Water Quality - Stratton Lake; North Basin
07/01/2006,Tim Kramer,Citizen Lake Monitoring - Water Quality - Stratton Lake; North Basin
07/08/2006,Tim Kramer,Citizen Lake Monitoring - Water Quality - Stratton Lake; North Basin
07/28/2006,Tim Kramer,Citizen Lake Monitoring - Water Quality - Stratton Lake; North Basin
08/20/2006,Tim Kramer,Citizen Lake Monitoring - Water Quality - Stratton Lake; North Basin
08/25/2006,Tim Kramer,Citizen Lake Monitoring - Water Quality - Stratton Lake; North Basin
05/18/2007,Tim Kramer,Citizen Lake Monitoring - Water Quality - Stratton Lake; North Basin
06/29/2007,Tim Kramer,Citizen Lake Monitoring - Water Quality - Stratton Lake; North Basin
07/07/2007,Tim Kramer,Citizen Lake Monitoring - Water Quality - Stratton Lake; North Basin
07/17/2007,Tim Kramer,Citizen Lake Monitoring - Water Quality - Stratton Lake; North Basin
08/11/2007,Tim Kramer,Citizen Lake Monitoring - Water Quality - Stratton Lake; North Basin
08/18/2007,Tim Kramer,Citizen Lake Monitoring - Water Quality - Stratton Lake; North Basin
05/24/2008,Tim Kramer,Citizen Lake Monitoring - Water Quality - Stratton Lake; North Basin
06/14/2008,Tim Kramer,Citizen Lake Monitoring - Water Quality - Stratton Lake; North Basin
07/12/2008,Tim Kramer,Citizen Lake Monitoring - Water Quality - Stratton Lake; North Basin
08/02/2008,Tim Kramer,Citizen Lake Monitoring - Water Quality - Stratton Lake; North Basin
08/09/2008,Tim Kramer,Citizen Lake Monitoring - Water Quality - Stratton Lake; North Basin
06/20/2009,Tim Kramer,Citizen Lake Monitoring - Water Quality - Stratton Lake; North Basin
08/13/2009,Tim Kramer,Citizen Lake Monitoring - Water Quality - Stratton Lake; North Basin
06/27/2010,Tim Kramer,Citizen Lake Monitoring - Water Quality - Stratton Lake; North Basin
07/02/2010,Tim Kramer,Citizen Lake Monitoring - Water Quality - Stratton Lake; North Basin
07/03/2010,Tim Kramer,Citizen Lake Monitoring - Water Quality - Stratton Lake; North Basin
07/31/2010,Tim Kramer,Citizen Lake Monitoring - Water Quality - Stratton Lake; North Basin
08/22/2010,Tim Kramer,Citizen Lake Monitoring - Water Quality - Stratton Lake; North Basin
09/05/2010,Tim Kramer,Citizen Lake Monitoring - Water Quality - Stratton Lake; North Basin
05/28/2011,Tim Kramer,Citizen Lake Monitoring - Water Quality - Stratton Lake; North Basin
06/11/2011,Tim Kramer,Citizen Lake Monitoring - Water Quality - Stratton Lake; North Basin
07/02/2011,Tim Kramer,Citizen Lake Monitoring - Water Quality - Stratton Lake; North Basin
07/23/2011,Jessica Kramer,Citizen Lake Monitoring - Water Quality - Stratton Lake; North Basin
08/20/2011,Jessica Kramer,Citizen Lake Monitoring - Water Quality - Stratton Lake; North Basin
09/03/2011,Jessica Kramer,Citizen Lake Monitoring - Water Quality - Stratton Lake; North Basin
05/26/2012,Jessica Kramer,Citizen Lake Monitoring - Water Quality - Stratton Lake; North Basin
06/02/2012,Jessica Kramer,Citizen Lake Monitoring - Water Quality - Stratton Lake; North Basin
07/05/2012,Jessica Kramer,Citizen Lake Monitoring - Water Quality - Stratton Lake; North Basin
08/11/2012,Jessica Kramer,Citizen Lake Monitoring - Water Quality - Stratton Lake; North Basin
10/26/2012,Data Collectors,
04/28/2013,Data Collectors,
06/23/2013,Brian Zalay,Citizen Lake Monitoring - Water Quality - Stratton Lake; North Basin
06/26/2013,Brian Zalay,Citizen Lake Monitoring - Water Quality - Stratton Lake; North Basin
06/30/2013,Brian Zalay,Citizen Lake Monitoring - Water Quality - Stratton Lake; North Basin
07/06/2013,Tim and Jessica Kramer,Citizen Lake Monitoring - Water Quality - Stratton Lake; North Basin
07/07/2013,Brian Zalay,Citizen Lake Monitoring - Water Quality - Stratton Lake; North Basin
07/16/2013,Brian Zalay,Citizen Lake Monitoring - Water Quality - Stratton Lake; North Basin
07/26/2013,Brian Zalay,Citizen Lake Monitoring - Water Quality - Stratton Lake; North Basin
08/02/2013,Brian Zalay,Citizen Lake Monitoring - Water Quality - Stratton Lake; North Basin
08/08/2013,Brian Zalay,Citizen Lake Monitoring - Water Quality - Stratton Lake; North Basin
08/17/2013,Tim and Jessica Kramer,Citizen Lake Monitoring - Water Quality - Stratton Lake; North Basin
08/23/2013,Tim and Jessica Kramer,Citizen Lake Monitoring - Water Quality - Stratton Lake; North Basin
11/13/2013,Data Collectors,
05/14/2014,Data Collectors,
06/15/2014,Tim and Jessica Kramer,Citizen Lake Monitoring - Water Quality - Stratton Lake; North Basin
07/27/2014,Tim and Jessica Kramer,Citizen Lake Monitoring - Water Quality - Stratton Lake; North Basin
08/15/2014,Tim and Jessica Kramer,Citizen Lake Monitoring - Water Quality - Stratton Lake; North Basin
11/12/2014,Data Collectors,
04/02/2015,Data Collectors,
05/09/2015,Tim Kramer,Citizen Lake Monitoring - Water Quality - Stratton Lake; North Basin
06/17/2015,Tim Kramer,Citizen Lake Monitoring - Water Quality - Stratton Lake; North Basin
07/18/2015,Tim Kramer,Citizen Lake Monitoring - Water Quality - Stratton Lake; North Basin
08/29/2015,Tim Kramer,Citizen Lake Monitoring - Water Quality - Stratton Lake; North Basin
11/09/2015,Data Collectors,
04/24/2016,Data Collectors,
06/23/2016,Tim Kramer,Citizen Lake Monitoring - Water Quality - Stratton Lake; North Basin
07/03/2016,Tim Kramer,Citizen Lake Monitoring - Water Quality - Stratton Lake; North Basin
07/10/2016,Tim Kramer,Citizen Lake Monitoring - Water Quality - Stratton Lake; North Basin
08/14/2016,Tim Kramer,Citizen Lake Monitoring - Water Quality - Stratton Lake; North Basin
